,username,whisky_name,rating
1272,Jason-Bures,Buffalo Trace Bourbon,7.0
1273,craigcl,Buffalo Trace Bourbon,8.0
1274,chelsi126,Buffalo Trace Bourbon,7.0
1275,Michael-Little,Buffalo Trace Bourbon,7.0
1276,eezy320,Buffalo Trace Bourbon,9.0
1277,Ty26,Buffalo Trace Bourbon,6.0
1278,cmaratea,Buffalo Trace Bourbon,7.0
1279,Jim-Vote,Buffalo Trace Bourbon,8.0
1280,Micha-Starosta,Buffalo Trace Bourbon,7.0
1281,Helverson,Buffalo Trace Bourbon,7.0
1282,Eric-Franqui,Buffalo Trace Bourbon,8.0
1283,Epicmedic,Buffalo Trace Bourbon,8.0
1284,brittany-rae,Buffalo Trace Bourbon,8.0
1285,lelliott218,Buffalo Trace Bourbon,9.0
1286,therealianmccoy,Buffalo Trace Bourbon,7.0
1287,Mitchell-Plemmons,Buffalo Trace Bourbon,7.0
1288,Ferhat-Culfaz,Buffalo Trace Bourbon,6.0
1289,Adam-Clark3,Buffalo Trace Bourbon,8.0
1290,landonbullock2012,Buffalo Trace Bourbon,8.0
1291,Alexander-Boudreau,Buffalo Trace Bourbon,9.0
1292,klavergne,Buffalo Trace Bourbon,6.0
1293,Craig-Dusek,Buffalo Trace Bourbon,7.0
1294,nmh1223,Buffalo Trace Bourbon,8.0
1295,AnastyGorilla,Buffalo Trace Bourbon,7.0
1296,A00077,Buffalo Trace Bourbon,8.0
1297,poliver93,Buffalo Trace Bourbon,7.0
1298,Todd-Crawford,Buffalo Trace Bourbon,5.0
1299,mmilward,Buffalo Trace Bourbon,8.0
1300,jboone,Buffalo Trace Bourbon,6.0
1301,gabor_helli,Buffalo Trace Bourbon,6.0
1302,justinyost,Buffalo Trace Bourbon,9.0
1303,Matt-Higgins,Buffalo Trace Bourbon,8.0
1304,Benjamin-Cates,Buffalo Trace Bourbon,8.0
1305,ryanpeterson007,Buffalo Trace Bourbon,9.0
1306,Dunder-Mifflin,Buffalo Trace Bourbon,9.0
1307,J_Edge4,Buffalo Trace Bourbon,9.0
1308,rappy,Buffalo Trace Bourbon,8.0
1309,Pronaxic,Buffalo Trace Bourbon,5.0
1310,Mike-Boscarino,Buffalo Trace Bourbon,7.0
1311,rudy-matta,Buffalo Trace Bourbon,8.0
1312,JBLaird,Buffalo Trace Bourbon,5.0
1313,Raphael-Florence,Buffalo Trace Bourbon,8.0
1314,Fosheeze,Buffalo Trace Bourbon,9.0
1315,Fosheeze,Buffalo Trace Bourbon,9.0
1316,hunter_pbc,Buffalo Trace Bourbon,7.0
1317,wahsnitsuj,Buffalo Trace Bourbon,8.0
1318,QCCoop,Buffalo Trace Bourbon,8.0
1319,Steve-Connolly,Buffalo Trace Bourbon,8.0
1320,jimplachy,Buffalo Trace Bourbon,6.0
1321,justinyost,Buffalo Trace Bourbon,8.0
1322,HUGEdood,Buffalo Trace Bourbon,7.0
1323,njackson13,Buffalo Trace Bourbon,8.0
1324,SandyAndy,Buffalo Trace Bourbon,8.0
1325,Grant-Gherity,Buffalo Trace Bourbon,8.0
1326,doctercookie,Buffalo Trace Bourbon,8.0
1327,Seaiceid,Buffalo Trace Bourbon,6.0
1328,dmartin4,Buffalo Trace Bourbon,8.0
1329,halo1502,Buffalo Trace Bourbon,9.0
1330,ElChinoGuapo,Buffalo Trace Bourbon,6.0
1331,wiwhiskey,Buffalo Trace Bourbon,10.0
1332,dpatt63,Buffalo Trace Bourbon,8.0
1333,zach-kucsik,Buffalo Trace Bourbon,8.0
1334,Robert-Donaghy,Buffalo Trace Bourbon,7.0
1335,KPrice27,Buffalo Trace Bourbon,8.0
1336,Sam-Carter,Buffalo Trace Bourbon,8.0
1337,dledbetter,Buffalo Trace Bourbon,8.0
1338,matt-conway,Buffalo Trace Bourbon,8.0
1339,to_1025,Buffalo Trace Bourbon,8.0
1340,brendan-sims,Buffalo Trace Bourbon,7.0
1341,zweird,Buffalo Trace Bourbon,5.0
1342,Christopher-Moore,Buffalo Trace Bourbon,7.0
1343,Ian-Theis,Buffalo Trace Bourbon,8.0
1344,Rxpusher,Buffalo Trace Bourbon,7.0
1345,Cvaz086,Buffalo Trace Bourbon,9.0
1346,Joel-Lange,Buffalo Trace Bourbon,8.0
1347,boybonguy,Buffalo Trace Bourbon,7.0
1348,justinyost,Buffalo Trace Bourbon,8.0
1349,tkizzy,Buffalo Trace Bourbon,9.0
1350,farzzie,Buffalo Trace Bourbon,9.0
1351,JoshDenton92,Buffalo Trace Bourbon,9.0
1352,bsaltiel,Buffalo Trace Bourbon,7.0
1353,ChulaMonster,Buffalo Trace Bourbon,8.0
1354,Mlarson89,Buffalo Trace Bourbon,8.0
1355,scott-dauphinee,Buffalo Trace Bourbon,4.0
1356,Micha-Chrobot,Buffalo Trace Bourbon,7.0
1357,drjefe89,Buffalo Trace Bourbon,9.0
1358,William-David,Buffalo Trace Bourbon,7.0
1359,cmack,Buffalo Trace Bourbon,7.0
1360,gorditoguy14,Buffalo Trace Bourbon,7.0
1361,Jarmajoleg,Buffalo Trace Bourbon,7.0
1362,T-D1,Buffalo Trace Bourbon,9.0
1363,Nathan-Morris,Buffalo Trace Bourbon,7.0
1364,P_Rab,Buffalo Trace Bourbon,8.0
1365,Ryan-Richmond,Buffalo Trace Bourbon,7.0
1366,vernon-lee,Buffalo Trace Bourbon,8.0
1367,Sdschreiber,Buffalo Trace Bourbon,8.0
1368,Michael-Coresh,Buffalo Trace Bourbon,8.0
1369,UncleChewie,Buffalo Trace Bourbon,8.0
1370,ladymir,Buffalo Trace Bourbon,9.0
1371,krsbwrs,Buffalo Trace Bourbon,7.0
1372,Ryan-Guinn,Buffalo Trace Bourbon,9.0
1373,SeanTimmons,Buffalo Trace Bourbon,8.0
1374,berkshmj,Buffalo Trace Bourbon,6.0
1375,Robodoc,Buffalo Trace Bourbon,8.0
1376,edge23,Buffalo Trace Bourbon,
1377,shamrock5192,Buffalo Trace Bourbon,8.0
1378,grantnewman,Buffalo Trace Bourbon,7.0
1379,jsaari,Buffalo Trace Bourbon,5.0
1380,cnoon,Buffalo Trace Bourbon,7.0
1381,damonbuxton96,Buffalo Trace Bourbon,7.0
1382,768mph,Buffalo Trace Bourbon,8.0
1383,beanbag,Buffalo Trace Bourbon,7.0
1384,Craig-Hess,Buffalo Trace Bourbon,8.0
1385,stf1,Buffalo Trace Bourbon,9.0
1386,kevinvvang,Buffalo Trace Bourbon,7.0
1387,Chad-Weatherly,Buffalo Trace Bourbon,9.0
1388,TommySwanner,Buffalo Trace Bourbon,10.0
1389,wffredericks,Buffalo Trace Bourbon,8.0
1390,chayk30,Buffalo Trace Bourbon,8.0
1391,dandleshandle,Buffalo Trace Bourbon,7.0
1392,thehub45,Buffalo Trace Bourbon,8.0
1393,Jason2563,Buffalo Trace Bourbon,8.0
1394,larsz,Buffalo Trace Bourbon,8.0
1395,MoBourbon247,Buffalo Trace Bourbon,8.0
1396,Heejin-Lim,Buffalo Trace Bourbon,7.0
1397,mcammarata,Buffalo Trace Bourbon,8.0
1398,dsorrell951,Buffalo Trace Bourbon,
1399,jrw092007,Buffalo Trace Bourbon,9.0
1400,terras11,Buffalo Trace Bourbon,8.0
1401,glassejt,Buffalo Trace Bourbon,7.0
1402,HeyDave,Buffalo Trace Bourbon,7.0
1403,dlfg13,Buffalo Trace Bourbon,6.0
1404,bourbonmrb,Buffalo Trace Bourbon,8.0
1405,bourbonmrb,Buffalo Trace Bourbon,8.0
1406,mkarleski,Buffalo Trace Bourbon,7.0
1407,Suns_Bourbon1,Buffalo Trace Bourbon,6.0
1408,SoonerE,Buffalo Trace Bourbon,8.0
1409,jaymiller12,Buffalo Trace Bourbon,10.0
1410,Brandon_Brumfield,Buffalo Trace Bourbon,8.0
1411,cliff_booth,Buffalo Trace Bourbon,7.0
1412,CalebMorgan,Buffalo Trace Bourbon,8.0
1413,VTwuffpack,Buffalo Trace Bourbon,7.0
1414,Jacob-Wargo,Buffalo Trace Bourbon,8.0
1415,Connor-Vidlock,Buffalo Trace Bourbon,10.0
1416,HatTrick0101,Buffalo Trace Bourbon,7.0
1417,Hooch13,Buffalo Trace Bourbon,6.0
1418,Alex-Kasper,Buffalo Trace Bourbon,8.0
1419,silverramtruck,Buffalo Trace Bourbon,
1420,koalahat,Buffalo Trace Bourbon,7.0
1421,ChunkyChangs,Buffalo Trace Bourbon,7.0
1422,Mark-Mason,Buffalo Trace Bourbon,8.0
1423,mbgreg,Buffalo Trace Bourbon,7.0
1424,lmacca23,Buffalo Trace Bourbon,7.0
1425,lmacca23,Buffalo Trace Bourbon,7.0
1426,gedemerak04,Buffalo Trace Bourbon,9.0
1427,bourbonblanton,Buffalo Trace Bourbon,8.0
1428,Timilton,Buffalo Trace Bourbon,7.0
1429,Jasibeth,Buffalo Trace Bourbon,10.0
1430,Rare_Lover,Buffalo Trace Bourbon,8.0
1431,pmcblom,Buffalo Trace Bourbon,
1432,FreshZ,Buffalo Trace Bourbon,7.0
1433,kmonda,Buffalo Trace Bourbon,8.0
1434,alafanlaman,Buffalo Trace Bourbon,8.0
1435,sbilskie,Buffalo Trace Bourbon,8.0
1436,pduffy,Buffalo Trace Bourbon,8.0
1437,Will-Tucker1,Buffalo Trace Bourbon,
1438,Jordan-Remy,Buffalo Trace Bourbon,7.0
1439,Scooter30,Buffalo Trace Bourbon,7.0
1440,dbarnack,Buffalo Trace Bourbon,7.0
1441,SethNelson,Buffalo Trace Bourbon,7.0
1442,Aidanny,Buffalo Trace Bourbon,7.0
1443,windsor_ty,Buffalo Trace Bourbon,7.0
1444,kipp,Buffalo Trace Bourbon,7.0
1445,rafcio001,Buffalo Trace Bourbon,8.0
1446,Ccross34,Buffalo Trace Bourbon,8.0
1447,andyaklynn,Buffalo Trace Bourbon,8.0
1448,keithallen142,Buffalo Trace Bourbon,7.0
1449,Matthew-Hetzel,Buffalo Trace Bourbon,7.0
1450,brkirkpa,Buffalo Trace Bourbon,5.0
1451,urbanAcy,Buffalo Trace Bourbon,8.0
1452,petedog1626,Buffalo Trace Bourbon,8.0
1453,coffeestain,Buffalo Trace Bourbon,7.0
1454,Glenn-Manor,Buffalo Trace Bourbon,8.0
1455,georgi_georgiev93,Buffalo Trace Bourbon,6.0
1456,jeffclinger,Buffalo Trace Bourbon,8.0
1457,RLR123,Buffalo Trace Bourbon,8.0
1458,Anthony-Maiorana,Buffalo Trace Bourbon,8.0
1459,Robbie-Juriga,Buffalo Trace Bourbon,7.0
1460,bjf6,Buffalo Trace Bourbon,8.0
1461,James-Vaughan,Buffalo Trace Bourbon,8.0
1462,Evan-Robichaud,Buffalo Trace Bourbon,6.0
1463,urbanAcy,Buffalo Trace Bourbon,7.0
1464,Anthony-Townsend,Buffalo Trace Bourbon,6.0
1465,bmorris1514,Buffalo Trace Bourbon,9.0
1466,Wiszard,Buffalo Trace Bourbon,7.0
1467,Nick-Seals,Buffalo Trace Bourbon,8.0
1468,Drew-Whiteman,Buffalo Trace Bourbon,8.0
1469,bimonti,Buffalo Trace Bourbon,7.0
1470,mate_molnar,Buffalo Trace Bourbon,7.0
1471,rclaesson,Buffalo Trace Bourbon,9.0
1472,bjlasota,Buffalo Trace Bourbon,6.0
1473,CyrusB,Buffalo Trace Bourbon,7.0
1474,Jefferson-Gomes,Buffalo Trace Bourbon,8.0
1475,Craig-Howell,Buffalo Trace Bourbon,8.0
1476,sparkystokes,Buffalo Trace Bourbon,7.0
1477,sparksnmagic19,Buffalo Trace Bourbon,7.0
1478,JoshJ87,Buffalo Trace Bourbon,7.0
1479,kenaldla,Buffalo Trace Bourbon,7.0
1480,mddrph,Buffalo Trace Bourbon,8.0
1481,theliquorsnurf,Buffalo Trace Bourbon,7.0
1482,jcrb_chris,Buffalo Trace Bourbon,8.0
1483,Todd-Keeran,Buffalo Trace Bourbon,7.0
1484,Colin-Johnson,Buffalo Trace Bourbon,8.0
1485,Matt-Boron,Buffalo Trace Bourbon,8.0
1486,EWilliams7,Buffalo Trace Bourbon,10.0
1487,jay-fisher,Buffalo Trace Bourbon,6.0
1488,Dpasowicz,Buffalo Trace Bourbon,6.0
1489,UnsungProphet,Buffalo Trace Bourbon,8.0
1490,Daniel-Evans,Buffalo Trace Bourbon,6.0
1491,togradyjr,Buffalo Trace Bourbon,6.0
1492,anejoisgood,Buffalo Trace Bourbon,9.0
1493,Sager-Elliott,Buffalo Trace Bourbon,8.0
1494,Bryon208,Buffalo Trace Bourbon,7.0
1495,Ramona-Pilcher,Buffalo Trace Bourbon,6.0
1496,willsky,Buffalo Trace Bourbon,7.0
1497,SwedeSC,Buffalo Trace Bourbon,8.0
1498,Whiskey_Gonzo,Buffalo Trace Bourbon,7.0
1499,TwoTonsOfItony,Buffalo Trace Bourbon,9.0
1500,JohnMichael,Buffalo Trace Bourbon,5.0
1501,KingBarkley,Buffalo Trace Bourbon,8.0
1502,waughj,Buffalo Trace Bourbon,9.0
1503,Kenner72,Buffalo Trace Bourbon,7.0
1504,sammo236,Buffalo Trace Bourbon,6.0
1505,Matthew-Kirk,Buffalo Trace Bourbon,7.0
1506,pwall,Buffalo Trace Bourbon,8.0
1507,Richard-Lockhart,Buffalo Trace Bourbon,
1508,fxruiz,Buffalo Trace Bourbon,8.0
1509,DramsAfterBrews,Buffalo Trace Bourbon,8.0
1510,mjowens89,Buffalo Trace Bourbon,8.0
1511,Mark1965,Buffalo Trace Bourbon,7.0
1512,pletfred,Buffalo Trace Bourbon,8.0
1513,qtbrummel,Buffalo Trace Bourbon,7.0
1514,gopackgetdrunk,Buffalo Trace Bourbon,8.0
1515,sjwortman,Buffalo Trace Bourbon,
1516,Elford-Morgan,Buffalo Trace Bourbon,8.0
1517,dwunrow1,Buffalo Trace Bourbon,7.0
1518,Jonmoreno,Buffalo Trace Bourbon,8.0
1519,aeroscorp,Buffalo Trace Bourbon,7.0
1520,Brian-Marshall1,Buffalo Trace Bourbon,8.0
1521,Dai-Drin-King,Buffalo Trace Bourbon,9.0
1522,bullarky,Buffalo Trace Bourbon,8.0
1523,brentquarterman,Buffalo Trace Bourbon,9.0
1524,whatififorgetthewhiskey,Buffalo Trace Bourbon,7.0
1525,Ronalcts,Buffalo Trace Bourbon,10.0
1526,mdufrane,Buffalo Trace Bourbon,8.0
1527,kdvanderpool,Buffalo Trace Bourbon,7.0
1528,B_Kane,Buffalo Trace Bourbon,8.0
1529,Liam-Morris,Buffalo Trace Bourbon,8.0
1530,justinl13,Buffalo Trace Bourbon,7.0
1531,pmihlek,Buffalo Trace Bourbon,7.0
1532,oamcbrid,Buffalo Trace Bourbon,8.0
1533,coop_cooper2,Buffalo Trace Bourbon,
1534,Zachariah-Pieper,Buffalo Trace Bourbon,6.0
1535,HEECHANG-CHOI,Buffalo Trace Bourbon,
1536,jrizzo,Buffalo Trace Bourbon,8.0
1537,KodrGeek23,Buffalo Trace Bourbon,9.0
1538,magicalpoet,Buffalo Trace Bourbon,7.0
1539,Jason-Spears,Buffalo Trace Bourbon,9.0
1540,jelser4,Buffalo Trace Bourbon,8.0
1541,rbradley1331,Buffalo Trace Bourbon,7.0
1542,matt18471,Buffalo Trace Bourbon,8.0
1543,Florin-Girtan,Buffalo Trace Bourbon,7.0
1544,doctercookie,Buffalo Trace Bourbon,8.0
1545,Jason-Thomas1,Buffalo Trace Bourbon,7.0
1546,mjstraws,Buffalo Trace Bourbon,7.0
1547,L810,Buffalo Trace Bourbon,7.0
1548,rbarkell,Buffalo Trace Bourbon,7.0
1549,pradoe,Buffalo Trace Bourbon,7.0
1550,sderrick,Buffalo Trace Bourbon,7.0
1551,sderrick,Buffalo Trace Bourbon,7.0
1552,sderrick,Buffalo Trace Bourbon,7.0
1553,tponeill4,Buffalo Trace Bourbon,10.0
1554,RobBowen76,Buffalo Trace Bourbon,7.0
1555,JnC4evr,Buffalo Trace Bourbon,7.0
1556,justinl13,Buffalo Trace Bourbon,7.0
1557,tpike,Buffalo Trace Bourbon,8.0
1558,Taggart,Buffalo Trace Bourbon,8.0
1559,adliberato,Buffalo Trace Bourbon,8.0
1560,DrewskiWhiski,Buffalo Trace Bourbon,10.0
1561,ScotchHawk,Buffalo Trace Bourbon,10.0
1562,Brandon-Guyette,Buffalo Trace Bourbon,7.0
1563,Matt-T-S,Buffalo Trace Bourbon,7.0
1564,ajabarca1,Buffalo Trace Bourbon,8.0
1565,treybo89,Buffalo Trace Bourbon,9.0
1566,ChocolateBear,Buffalo Trace Bourbon,8.0
1567,Fritz_Jackson,Buffalo Trace Bourbon,8.0
1568,jimmys,Buffalo Trace Bourbon,7.0
1569,jumbo1990,Buffalo Trace Bourbon,8.0
1570,Maszi27,Buffalo Trace Bourbon,9.0
1571,william-berglund,Buffalo Trace Bourbon,9.0
1572,MSA941,Buffalo Trace Bourbon,7.0
1573,alexclark221,Buffalo Trace Bourbon,9.0
1574,Simon2344,Buffalo Trace Bourbon,10.0
1575,Smichters44,Buffalo Trace Bourbon,8.0
1576,Brewermania82,Buffalo Trace Bourbon,8.0
1577,Bryce-Liggins,Buffalo Trace Bourbon,6.0
1578,Nathan-Lannan,Buffalo Trace Bourbon,6.0
1579,kpj,Buffalo Trace Bourbon,10.0
1580,Edward-Amend,Buffalo Trace Bourbon,7.0
1581,JohnMichael,Buffalo Trace Bourbon,6.0
1582,Sager-Elliott,Buffalo Trace Bourbon,4.0
1583,1662,Buffalo Trace Bourbon,9.0
1584,Wicked_Spirits,Buffalo Trace Bourbon,9.0
1585,cquack,Buffalo Trace Bourbon,5.0
1586,KG2,Buffalo Trace Bourbon,4.0
1587,jbrianlee88,Buffalo Trace Bourbon,9.0
1588,Ageschwilm,Buffalo Trace Bourbon,8.0
1589,EKloniecke,Buffalo Trace Bourbon,7.0
1590,JackJackson,Buffalo Trace Bourbon,8.0
1591,1729,Buffalo Trace Bourbon,7.0
1592,MSA941,Buffalo Trace Bourbon,
1593,smalltownbird,Buffalo Trace Bourbon,8.0
1594,ZTS2004,Buffalo Trace Bourbon,8.0
1595,mtmchale77,Buffalo Trace Bourbon,8.0
1596,Cubanese,Buffalo Trace Bourbon,8.0
1597,johnwilliamsmusic71,Buffalo Trace Bourbon,10.0
1598,MereCarli,Buffalo Trace Bourbon,
1599,tatehenrysmith,Buffalo Trace Bourbon,7.0
1600,Bryan-Small,Buffalo Trace Bourbon,8.0
1601,crabbyaugy,Buffalo Trace Bourbon,6.0
1602,xxBVZxx,Buffalo Trace Bourbon,7.0
1603,Cavyn,Buffalo Trace Bourbon,8.0
1604,eraser1303,Buffalo Trace Bourbon,7.0
1605,ironscam,Buffalo Trace Bourbon,8.0
1606,michaelhunt05,Buffalo Trace Bourbon,8.0
1607,wmogburn,Buffalo Trace Bourbon,7.0
1608,MattDaddy12,Buffalo Trace Bourbon,7.0
1609,Alec-Soares,Buffalo Trace Bourbon,5.0
1610,Rusty93,Buffalo Trace Bourbon,8.0
1611,Mike-Slaskibumps,Buffalo Trace Bourbon,7.0
1612,redhawk469,Buffalo Trace Bourbon,6.0
1613,DemonLord,Buffalo Trace Bourbon,6.0
1614,woodwardbarry,Buffalo Trace Bourbon,8.0
1615,zrpieper,Buffalo Trace Bourbon,8.0
1616,Draco,Buffalo Trace Bourbon,4.0
1617,MikeG2394,Buffalo Trace Bourbon,7.0
1618,jmetzcar,Buffalo Trace Bourbon,8.0
1619,JrunkJeff,Buffalo Trace Bourbon,8.0
1620,MizzouWally,Buffalo Trace Bourbon,
1621,Maverickb,Buffalo Trace Bourbon,9.0
1622,Tjhoek,Buffalo Trace Bourbon,1.0
1623,AlecNoob,Buffalo Trace Bourbon,8.0
1624,MrCooper,Buffalo Trace Bourbon,8.0
1625,Steven-Larcom,Buffalo Trace Bourbon,8.0
1626,Quiznos03,Buffalo Trace Bourbon,8.0
1627,Chrineal,Buffalo Trace Bourbon,7.0
1628,James-Vaughan,Buffalo Trace Bourbon,7.0
1629,drtBourbon,Buffalo Trace Bourbon,6.0
1630,kninja5,Buffalo Trace Bourbon,6.0
1631,smalley456,Buffalo Trace Bourbon,8.0
1632,timmyj335,Buffalo Trace Bourbon,7.0
1633,Nadav-Eitan,Buffalo Trace Bourbon,7.0
1634,Dev-Sethi,Buffalo Trace Bourbon,8.0
1635,Dwight-Pullen-Jr-,Buffalo Trace Bourbon,9.0
1636,jlsmaha,Buffalo Trace Bourbon,7.0
1637,jeff58,Buffalo Trace Bourbon,6.0
1638,abelshop,Buffalo Trace Bourbon,7.0
1639,SunnyDelicious,Buffalo Trace Bourbon,8.0
1640,jordan_walton,Buffalo Trace Bourbon,6.0
1641,rzonculous,Buffalo Trace Bourbon,8.0
1642,awalker2014,Buffalo Trace Bourbon,8.0
1643,Lord_Chanka,Buffalo Trace Bourbon,8.0
1644,BeardsandBourbon,Buffalo Trace Bourbon,
1645,timmyj335,Buffalo Trace Bourbon,8.0
1646,smalley456,Buffalo Trace Bourbon,9.0
1647,hosler427,Buffalo Trace Bourbon,5.0
1648,auhead4,Buffalo Trace Bourbon,7.0
1649,Brady-Derrick,Buffalo Trace Bourbon,6.0
1650,paulbaker3,Buffalo Trace Bourbon,8.0
1651,Logger,Buffalo Trace Bourbon,7.0
1652,blocka,Buffalo Trace Bourbon,4.0
1653,Collin-Schmitt,Buffalo Trace Bourbon,8.0
1654,Paul_Bruce,Buffalo Trace Bourbon,5.0
1655,John-Powers1,Buffalo Trace Bourbon,7.0
1656,bjwyman,Buffalo Trace Bourbon,6.0
1657,bjwyman,Buffalo Trace Bourbon,6.0
1658,fluffhead0896,Buffalo Trace Bourbon,8.0
1659,Cole-Benson,Buffalo Trace Bourbon,7.0
1660,kstehle,Buffalo Trace Bourbon,8.0
1661,JoeEppic,Buffalo Trace Bourbon,8.0
1662,ryanu,Buffalo Trace Bourbon,8.0
1663,trevorflynn,Buffalo Trace Bourbon,8.0
1664,Tyler-Davison1,Buffalo Trace Bourbon,7.0
1665,yasted,Buffalo Trace Bourbon,8.0
1666,cadair,Buffalo Trace Bourbon,8.0
1667,ajagustin57,Buffalo Trace Bourbon,6.0
1668,EBITDA,Buffalo Trace Bourbon,7.0
1669,Chris-P,Buffalo Trace Bourbon,9.0
1670,chriskey,Buffalo Trace Bourbon,9.0
1671,Horst,Buffalo Trace Bourbon,7.0
1672,Nathan-Lewis,Buffalo Trace Bourbon,8.0
1673,Thekaizenone,Buffalo Trace Bourbon,7.0
1674,MarcLo,Buffalo Trace Bourbon,7.0
1675,CurtisWood,Buffalo Trace Bourbon,8.0
1676,mdean18,Buffalo Trace Bourbon,6.0
1677,Carlos-Williams,Buffalo Trace Bourbon,8.0
1678,jdpaquette,Buffalo Trace Bourbon,8.0
1679,Travis-Melvin,Buffalo Trace Bourbon,5.0
1680,Magnus12345,Buffalo Trace Bourbon,8.0
1681,usmcret92,Buffalo Trace Bourbon,10.0
1682,ttay,Buffalo Trace Bourbon,9.0
1683,slowyourroll4,Buffalo Trace Bourbon,
1684,rotnoid,Buffalo Trace Bourbon,7.0
1685,dchapman2h,Buffalo Trace Bourbon,8.0
1686,goebelar14,Buffalo Trace Bourbon,8.0
1687,hgobi22,Buffalo Trace Bourbon,8.0
1688,ladycrim97,Buffalo Trace Bourbon,
1689,Maxwell-Roy,Buffalo Trace Bourbon,8.0
1690,Scott-Reynolds,Buffalo Trace Bourbon,7.0
1691,thedougfrancis,Buffalo Trace Bourbon,7.0
1692,crsmith1085,Buffalo Trace Bourbon,6.0
1693,Matt-Blood,Buffalo Trace Bourbon,7.0
1694,lgdlws,Buffalo Trace Bourbon,
1695,ThaNotoriousPIC,Buffalo Trace Bourbon,7.0
1696,ThorstenA,Buffalo Trace Bourbon,7.0
1697,Tommy-Anderson,Buffalo Trace Bourbon,8.0
1698,Wiszard,Buffalo Trace Bourbon,7.0
1699,SDFrancis,Buffalo Trace Bourbon,4.0
1700,aubriefmp,Buffalo Trace Bourbon,8.0
1701,Yinhan-Wang,Buffalo Trace Bourbon,
1702,ndjpow,Buffalo Trace Bourbon,10.0
1703,thereal_adam,Buffalo Trace Bourbon,7.0
1704,bourbonsgood,Buffalo Trace Bourbon,7.0
1705,jonesej,Buffalo Trace Bourbon,
1706,Matt-208,Buffalo Trace Bourbon,9.0
1707,brandonreese2015,Buffalo Trace Bourbon,8.0
1708,timbergnome,Buffalo Trace Bourbon,7.0
1709,scott-thomas2,Buffalo Trace Bourbon,7.0
1710,julieanne,Buffalo Trace Bourbon,7.0
1711,PapiSox,Buffalo Trace Bourbon,7.0
1712,Jarodgrubbs,Buffalo Trace Bourbon,7.0
1713,Tonan,Buffalo Trace Bourbon,7.0
1714,Gator_Grantham,Buffalo Trace Bourbon,8.0
1715,Zenus,Buffalo Trace Bourbon,7.0
1716,nickepowers,Buffalo Trace Bourbon,7.0
1717,mnewman24,Buffalo Trace Bourbon,8.0
1718,ozymanDS,Buffalo Trace Bourbon,6.0
1719,Wolfmeisen,Buffalo Trace Bourbon,7.0
1720,bforbes70,Buffalo Trace Bourbon,8.0
1721,MarkyMark92,Buffalo Trace Bourbon,7.0
1722,Wm,Buffalo Trace Bourbon,7.0
1723,kzychows,Buffalo Trace Bourbon,8.0
1724,cracker01,Buffalo Trace Bourbon,8.0
1725,ethanfab,Buffalo Trace Bourbon,8.0
1726,WhiskySipperMan,Buffalo Trace Bourbon,6.0
1727,muir323,Buffalo Trace Bourbon,7.0
1728,Harperman,Buffalo Trace Bourbon,7.0
1729,Marc_G,Buffalo Trace Bourbon,4.0
1730,wimrew,Buffalo Trace Bourbon,
1731,ballcj,Buffalo Trace Bourbon,7.0
1732,Adler-Vasiloff,Buffalo Trace Bourbon,8.0
1733,Bharper1,Buffalo Trace Bourbon,6.0
1734,Johran1W,Buffalo Trace Bourbon,5.0
1735,Pajpman,Buffalo Trace Bourbon,6.0
1736,sollykingjr,Buffalo Trace Bourbon,9.0
1737,marzattx,Buffalo Trace Bourbon,8.0
1738,AdroitTellurian,Buffalo Trace Bourbon,8.0
1739,Simbo,Buffalo Trace Bourbon,6.0
1740,crawdad,Buffalo Trace Bourbon,7.0
1741,bourbonsgood,Buffalo Trace Bourbon,6.0
1742,krisf55,Buffalo Trace Bourbon,8.0
1743,Kevin-Howard,Buffalo Trace Bourbon,10.0
1744,Bigcisme,Buffalo Trace Bourbon,8.0
1745,Andy-Coet,Buffalo Trace Bourbon,8.0
1746,baseba3997,Buffalo Trace Bourbon,8.0
1747,julieanne,Buffalo Trace Bourbon,
1748,GarrettGibbs,Buffalo Trace Bourbon,6.0
1749,kas6ep,Buffalo Trace Bourbon,7.0
1750,MoparRocker74,Buffalo Trace Bourbon,6.0
1751,ghoff1010,Buffalo Trace Bourbon,8.0
1752,jbonetyler,Buffalo Trace Bourbon,9.0
1753,eceardley,Buffalo Trace Bourbon,6.0
1754,AndrewR33,Buffalo Trace Bourbon,7.0
1755,asmith1856,Buffalo Trace Bourbon,7.0
1756,Louis-Lattanzio,Buffalo Trace Bourbon,7.0
1757,mzabloc,Buffalo Trace Bourbon,8.0
1758,Stonewall90,Buffalo Trace Bourbon,9.0
1759,buckyporter,Buffalo Trace Bourbon,7.0
1760,Hkeudn6383b,Buffalo Trace Bourbon,7.0
1761,willieqca,Buffalo Trace Bourbon,9.0
1762,Stoney-sam,Buffalo Trace Bourbon,8.0
1763,CharmCityFrequency,Buffalo Trace Bourbon,8.0
1764,voltron1416,Buffalo Trace Bourbon,6.0
1765,ChiefLandis,Buffalo Trace Bourbon,7.0
1766,bubbalovesbourbon,Buffalo Trace Bourbon,7.0
1767,JakeKerber,Buffalo Trace Bourbon,5.0
1768,Jimmy-Ortiz,Buffalo Trace Bourbon,7.0
1769,Max-DiBrito,Buffalo Trace Bourbon,9.0
1770,JKnute62,Buffalo Trace Bourbon,8.0
1771,bggiven,Buffalo Trace Bourbon,9.0
