,username,whisky_name,rating
2763,tigol,High West Campfire (Discontinued),7.0
2764,Rhoady,High West Campfire (Discontinued),8.0
2765,Rhoady,High West Campfire (Discontinued),9.0
2766,Jeremy-Guttman,High West Campfire (Discontinued),6.0
2767,BarrelProofFiend,High West Campfire (Discontinued),9.0
2768,clove2211,High West Campfire (Discontinued),8.0
2769,Dalton-Pfoff,High West Campfire (Discontinued),8.0
2770,crom760,High West Campfire (Discontinued),5.0
2771,gdent,High West Campfire (Discontinued),8.0
2772,WTWindsor,High West Campfire (Discontinued),8.0
2773,Whiskey_Hound,High West Campfire (Discontinued),8.0
2774,jyang310,High West Campfire (Discontinued),9.0
2775,Hector-Scarano,High West Campfire (Discontinued),
2776,tristansekharan,High West Campfire (Discontinued),7.0
2777,Jared-Miller1,High West Campfire (Discontinued),7.0
2778,MrRockGuy,High West Campfire (Discontinued),8.0
2779,inebz,High West Campfire (Discontinued),8.0
2780,Randall-Smith,High West Campfire (Discontinued),4.0
2781,zberry24,High West Campfire (Discontinued),2.0
2782,ScottRandol,High West Campfire (Discontinued),6.0
2783,no1fromnowhere,High West Campfire (Discontinued),9.0
2784,csmalex,High West Campfire (Discontinued),8.0
2785,cloydjason,High West Campfire (Discontinued),8.0
2786,cleolucy,High West Campfire (Discontinued),4.0
2787,creklaw,High West Campfire (Discontinued),9.0
2788,Johnny-Are,High West Campfire (Discontinued),7.0
2789,Kassidee-Coleman,High West Campfire (Discontinued),
2790,rickramer14,High West Campfire (Discontinued),8.0
2791,mddamiano,High West Campfire (Discontinued),5.0
2792,MrAlCoholicThe2nd,High West Campfire (Discontinued),7.0
2793,alexklein414,High West Campfire (Discontinued),7.0
2794,Ggen22,High West Campfire (Discontinued),6.0
2795,Ben-Hembruch,High West Campfire (Discontinued),6.0
2796,Andrew-Thal,High West Campfire (Discontinued),10.0
2797,jbourke33,High West Campfire (Discontinued),9.0
2798,zcustodio,High West Campfire (Discontinued),8.0
2799,slim1999,High West Campfire (Discontinued),
2800,slim1999,High West Campfire (Discontinued),6.0
2801,gmdiii,High West Campfire (Discontinued),9.0
2802,kwtnoid,High West Campfire (Discontinued),7.0
2803,heherrin,High West Campfire (Discontinued),8.0
2804,Scott7,High West Campfire (Discontinued),10.0
2805,mes1100,High West Campfire (Discontinued),1.0
2806,Ryeguy237,High West Campfire (Discontinued),8.0
2807,Soba45,High West Campfire (Discontinued),6.0
2808,mpowers,High West Campfire (Discontinued),6.0
2809,Eli-Simeon,High West Campfire (Discontinued),8.0
2810,skillerified,High West Campfire (Discontinued),8.0
2811,garebizzle,High West Campfire (Discontinued),7.0
2812,JDenver,High West Campfire (Discontinued),2.0
2813,wbrady,High West Campfire (Discontinued),8.0
2814,Rhcollins,High West Campfire (Discontinued),8.0
2815,nfisfis,High West Campfire (Discontinued),6.0
2816,Jason-Zell,High West Campfire (Discontinued),10.0
2817,Stockman44,High West Campfire (Discontinued),8.0
2818,cmcvay2,High West Campfire (Discontinued),6.0
2819,bo55,High West Campfire (Discontinued),6.0
2820,DefinitelyNotYui,High West Campfire (Discontinued),7.0
2821,Christopher-Bohn,High West Campfire (Discontinued),8.0
2822,Michael-Lukes,High West Campfire (Discontinued),6.0
2823,cheexypoofs,High West Campfire (Discontinued),6.0
2824,csmiller18,High West Campfire (Discontinued),6.0
2825,cjanney,High West Campfire (Discontinued),8.0
2826,amquick,High West Campfire (Discontinued),8.0
2827,Rye-Gye,High West Campfire (Discontinued),
2828,Atsir,High West Campfire (Discontinued),9.0
2829,creklaw,High West Campfire (Discontinued),8.0
2830,LTreu,High West Campfire (Discontinued),9.0
2831,guerinej,High West Campfire (Discontinued),7.0
2832,schrey220,High West Campfire (Discontinued),9.0
2833,shetastesspirits,High West Campfire (Discontinued),6.0
2834,C-J-Whittaker,High West Campfire (Discontinued),8.0
2835,pajak46,High West Campfire (Discontinued),4.0
2836,lbgryder,High West Campfire (Discontinued),10.0
2837,Wisco007,High West Campfire (Discontinued),7.0
2838,HemphiT,High West Campfire (Discontinued),8.0
2839,toddjpowell,High West Campfire (Discontinued),8.0
2840,pyro_nooga,High West Campfire (Discontinued),6.0
2841,dmobley,High West Campfire (Discontinued),10.0
2842,mr_faust,High West Campfire (Discontinued),9.0
2843,hare37,High West Campfire (Discontinued),9.0
2844,lmorm,High West Campfire (Discontinued),7.0
2845,Desrosj,High West Campfire (Discontinued),7.0
2846,Magnum,High West Campfire (Discontinued),7.0
2847,MMHAU30,High West Campfire (Discontinued),6.0
2848,robertdavismd,High West Campfire (Discontinued),8.0
2849,Psyman020,High West Campfire (Discontinued),7.0
2850,Hoeked,High West Campfire (Discontinued),8.0
2851,brad_schl,High West Campfire (Discontinued),8.0
2852,pdenner,High West Campfire (Discontinued),6.0
2853,resmith711,High West Campfire (Discontinued),8.0
2854,RedLion,High West Campfire (Discontinued),8.0
2855,speedvagen,High West Campfire (Discontinued),7.0
2856,Matt-Crafton,High West Campfire (Discontinued),9.0
2857,stenner31,High West Campfire (Discontinued),8.0
2858,Melissa-Frangi,High West Campfire (Discontinued),6.0
2859,spectorjuan,High West Campfire (Discontinued),4.0
2860,kinger09,High West Campfire (Discontinued),8.0
2861,kmsmith2425,High West Campfire (Discontinued),7.0
2862,Scott-Sigal,High West Campfire (Discontinued),8.0
2863,JDeschain,High West Campfire (Discontinued),8.0
2864,PSUM5,High West Campfire (Discontinued),4.0
2865,brockrexius,High West Campfire (Discontinued),7.0
2866,Blue-Bull,High West Campfire (Discontinued),7.0
2867,mikebpb,High West Campfire (Discontinued),7.0
2868,amspratt,High West Campfire (Discontinued),8.0
2869,daveroe,High West Campfire (Discontinued),7.0
2870,daveroe,High West Campfire (Discontinued),8.0
2871,Msim2396,High West Campfire (Discontinued),5.0
2872,Cornmuse,High West Campfire (Discontinued),7.0
2873,bvbull200,High West Campfire (Discontinued),7.0
2874,BarrelProof45,High West Campfire (Discontinued),8.0
2875,hare37,High West Campfire (Discontinued),9.0
2876,hodgee,High West Campfire (Discontinued),8.0
2877,Alec-Garringer,High West Campfire (Discontinued),7.0
2878,Alec-Garringer,High West Campfire (Discontinued),7.0
2879,skerley,High West Campfire (Discontinued),8.0
2880,TheGimp89,High West Campfire (Discontinued),9.0
2881,jakraykray,High West Campfire (Discontinued),8.0
2882,dsmith41218,High West Campfire (Discontinued),8.0
2883,blakekaiser,High West Campfire (Discontinued),8.0
2884,wileycoyote5oh,High West Campfire (Discontinued),8.0
2885,Dennis-Tresca-Jr,High West Campfire (Discontinued),7.0
2886,whiskeyed,High West Campfire (Discontinued),9.0
2887,Phoenizxx,High West Campfire (Discontinued),8.0
2888,rjhatl,High West Campfire (Discontinued),7.0
2889,hansmootho,High West Campfire (Discontinued),6.0
2890,pnoble8,High West Campfire (Discontinued),9.0
2891,An_Army_of_roombas,High West Campfire (Discontinued),8.0
2892,michaeltodsmith,High West Campfire (Discontinued),9.0
2893,siggidy,High West Campfire (Discontinued),7.0
2894,jimcollins223,High West Campfire (Discontinued),7.0
2895,tfeiner,High West Campfire (Discontinued),7.0
2896,driedeman,High West Campfire (Discontinued),7.0
2897,PaceCar,High West Campfire (Discontinued),8.0
2898,bking01,High West Campfire (Discontinued),8.0
2899,Chino342,High West Campfire (Discontinued),9.0
2900,BigLEE,High West Campfire (Discontinued),8.0
2901,ejmelious,High West Campfire (Discontinued),9.0
2902,Chris-Spurrier,High West Campfire (Discontinued),6.0
2903,bjantz,High West Campfire (Discontinued),7.0
2904,MOJO62,High West Campfire (Discontinued),6.0
2905,dsharris,High West Campfire (Discontinued),6.0
2906,swillia11,High West Campfire (Discontinued),7.0
2907,gpeckham221,High West Campfire (Discontinued),8.0
2908,javoss,High West Campfire (Discontinued),3.0
2909,eddiep61,High West Campfire (Discontinued),8.0
2910,Eddie-Jeffries,High West Campfire (Discontinued),5.0
2911,DanM,High West Campfire (Discontinued),8.0
2912,Mike-Tria,High West Campfire (Discontinued),8.0
2913,bigwhitemike,High West Campfire (Discontinued),7.0
2914,Dlvo,High West Campfire (Discontinued),8.0
2915,snyder810,High West Campfire (Discontinued),6.0
2916,themattfactor,High West Campfire (Discontinued),8.0
2917,moor123,High West Campfire (Discontinued),8.0
2918,clstephens22,High West Campfire (Discontinued),8.0
2919,clstephens22,High West Campfire (Discontinued),6.0
2920,Brian-Bradley,High West Campfire (Discontinued),8.0
2921,retep01,High West Campfire (Discontinued),7.0
2922,Mdf92,High West Campfire (Discontinued),8.0
2923,hellothisischris,High West Campfire (Discontinued),6.0
2924,arstreit1,High West Campfire (Discontinued),7.0
2925,ciggy,High West Campfire (Discontinued),8.0
2926,Jeremy-Lefeld,High West Campfire (Discontinued),8.0
2927,dcbarton,High West Campfire (Discontinued),8.0
2928,bmeans7,High West Campfire (Discontinued),6.0
2929,rstenson,High West Campfire (Discontinued),4.0
2930,willt,High West Campfire (Discontinued),7.0
2931,viciouswhiskey,High West Campfire (Discontinued),5.0
2932,keithmyath,High West Campfire (Discontinued),7.0
2933,masone81,High West Campfire (Discontinued),10.0
2934,mattaddis32,High West Campfire (Discontinued),10.0
2935,djrphoto,High West Campfire (Discontinued),5.0
2936,bifft,High West Campfire (Discontinued),7.0
2937,cjporche,High West Campfire (Discontinued),6.0
2938,dlacoursiere,High West Campfire (Discontinued),4.0
2939,swileycyrus,High West Campfire (Discontinued),5.0
2940,nicholasbalk,High West Campfire (Discontinued),8.0
2941,fyrehazard,High West Campfire (Discontinued),9.0
2942,sdaless,High West Campfire (Discontinued),5.0
2943,szwejbka00,High West Campfire (Discontinued),7.0
2944,GuiV,High West Campfire (Discontinued),10.0
2945,David-Cawthon,High West Campfire (Discontinued),7.0
2946,David-Cawthon,High West Campfire (Discontinued),6.0
2947,kdp_91,High West Campfire (Discontinued),6.0
2948,LionBazooka,High West Campfire (Discontinued),7.0
2949,a_Flying_Hellfish,High West Campfire (Discontinued),7.0
2950,fneumayer,High West Campfire (Discontinued),5.0
2951,ghoulbuns1,High West Campfire (Discontinued),6.0
2952,mdalbke,High West Campfire (Discontinued),8.0
2953,therealmichaelkerper,High West Campfire (Discontinued),6.0
2954,NewEnglandNole,High West Campfire (Discontinued),6.0
2955,Larkhill,High West Campfire (Discontinued),8.0
2956,whiskysinmyring,High West Campfire (Discontinued),7.0
2957,DR3W88,High West Campfire (Discontinued),4.0
2958,Kyle44,High West Campfire (Discontinued),7.0
2959,whiskey888,High West Campfire (Discontinued),7.0
2960,thowes,High West Campfire (Discontinued),8.0
2961,DontRyeToMe,High West Campfire (Discontinued),8.0
2962,Craiger_Bootlegger,High West Campfire (Discontinued),4.0
2963,eseguin,High West Campfire (Discontinued),7.0
2964,mtadros,High West Campfire (Discontinued),7.0
2965,evanu22,High West Campfire (Discontinued),8.0
2966,Traveler,High West Campfire (Discontinued),7.0
2967,bchignell,High West Campfire (Discontinued),8.0
2968,Jesse72521,High West Campfire (Discontinued),8.0
2969,Zach-Dresser,High West Campfire (Discontinued),9.0
2970,andyperez,High West Campfire (Discontinued),10.0
2971,mk43gunner,High West Campfire (Discontinued),8.0
2972,mk43gunner,High West Campfire (Discontinued),8.0
2973,ovidnine,High West Campfire (Discontinued),8.0
2974,Gwilkins,High West Campfire (Discontinued),9.0
2975,robertsm85,High West Campfire (Discontinued),8.0
2976,Q2CollisionCell,High West Campfire (Discontinued),8.0
2977,webbyiu,High West Campfire (Discontinued),7.0
2978,collins1059,High West Campfire (Discontinued),
2979,masewise,High West Campfire (Discontinued),8.0
2980,jdriip,High West Campfire (Discontinued),8.0
2981,Tabinator,High West Campfire (Discontinued),6.0
2982,ironicmedic,High West Campfire (Discontinued),7.0
2983,Leo-Spott,High West Campfire (Discontinued),10.0
2984,Christopher-Peske,High West Campfire (Discontinued),7.0
2985,Eli-White,High West Campfire (Discontinued),3.0
2986,Gabe35,High West Campfire (Discontinued),6.0
2987,Gabe35,High West Campfire (Discontinued),6.0
2988,Diaman11,High West Campfire (Discontinued),10.0
2989,dsmith41218,High West Campfire (Discontinued),8.0
2990,badgerclaw,High West Campfire (Discontinued),5.0
2991,Hjl,High West Campfire (Discontinued),7.0
2992,Hjl,High West Campfire (Discontinued),7.0
2993,Christopher-Layson,High West Campfire (Discontinued),8.0
2994,Bandit03,High West Campfire (Discontinued),10.0
2995,nevetsvsx,High West Campfire (Discontinued),2.0
2996,codydee12,High West Campfire (Discontinued),4.0
2997,biga9999,High West Campfire (Discontinued),7.0
2998,db3687,High West Campfire (Discontinued),8.0
2999,divisionday,High West Campfire (Discontinued),8.0
3000,T-Scott,High West Campfire (Discontinued),8.0
3001,ddicarlo99,High West Campfire (Discontinued),7.0
3002,Koby-Howards,High West Campfire (Discontinued),9.0
3003,Stuhendricks1,High West Campfire (Discontinued),7.0
3004,Robert4,High West Campfire (Discontinued),5.0
3005,Mrk1,High West Campfire (Discontinued),4.0
3006,crom760,High West Campfire (Discontinued),7.0
3007,biga9999,High West Campfire (Discontinued),7.0
3008,jakec15,High West Campfire (Discontinued),5.0
3009,biga9999,High West Campfire (Discontinued),7.0
3010,ajucf,High West Campfire (Discontinued),8.0
3011,Twitta-Me-Blaken,High West Campfire (Discontinued),3.0
3012,Karsten,High West Campfire (Discontinued),7.0
3013,Jennifer-Wieser-Dutcher,High West Campfire (Discontinued),8.0
3014,LoyaltyLiquors121,High West Campfire (Discontinued),8.0
3015,T-Scott,High West Campfire (Discontinued),8.0
3016,syfractal,High West Campfire (Discontinued),8.0
3017,surface51,High West Campfire (Discontinued),8.0
3018,brendan1277,High West Campfire (Discontinued),7.0
3019,muddywaterrevival,High West Campfire (Discontinued),2.0
3020,thequikdraw,High West Campfire (Discontinued),8.0
3021,thequikdraw,High West Campfire (Discontinued),7.0
3022,davecurry3,High West Campfire (Discontinued),8.0
3023,ntovorni,High West Campfire (Discontinued),7.0
3024,moecaballero,High West Campfire (Discontinued),8.0
3025,BourbonJunky,High West Campfire (Discontinued),8.0
3026,Shark-Run,High West Campfire (Discontinued),7.0
3027,ADuangsay92,High West Campfire (Discontinued),8.0
3028,johnnychimpo81,High West Campfire (Discontinued),5.0
3029,hoosiercards83,High West Campfire (Discontinued),10.0
3030,eric71,High West Campfire (Discontinued),6.0
3031,chuntlee,High West Campfire (Discontinued),7.0
3032,surpriseyoufoundme,High West Campfire (Discontinued),7.0
3033,ZacChastain,High West Campfire (Discontinued),7.0
3034,gradh,High West Campfire (Discontinued),8.0
3035,buffalol20,High West Campfire (Discontinued),6.0
3036,corynelson,High West Campfire (Discontinued),8.0
3037,Scjonathan,High West Campfire (Discontinued),8.0
3038,Velez,High West Campfire (Discontinued),6.0
3039,honors609,High West Campfire (Discontinued),9.0
3040,Mako15,High West Campfire (Discontinued),6.0
3041,JoeyNic,High West Campfire (Discontinued),8.0
3042,Cody-Cheek,High West Campfire (Discontinued),5.0
3043,Harwood87,High West Campfire (Discontinued),8.0
3044,RumFun3000,High West Campfire (Discontinued),3.0
3045,bonarekm,High West Campfire (Discontinued),4.0
3046,T-Scott,High West Campfire (Discontinued),8.0
3047,aPaciFIST,High West Campfire (Discontinued),8.0
3048,Cole-Knutson,High West Campfire (Discontinued),7.0
3049,SirBoozie,High West Campfire (Discontinued),6.0
3050,Tswangster,High West Campfire (Discontinued),7.0
3051,DeLonzo,High West Campfire (Discontinued),2.0
3052,Crystal-Horton,High West Campfire (Discontinued),4.0
3053,goldy222,High West Campfire (Discontinued),8.0
3054,chadelewis,High West Campfire (Discontinued),6.0
3055,Christian-Neumann,High West Campfire (Discontinued),6.0
3056,TTT,High West Campfire (Discontinued),8.0
3057,reidlenz,High West Campfire (Discontinued),2.0
3058,David-Nylander,High West Campfire (Discontinued),6.0
3059,13rwils,High West Campfire (Discontinued),8.0
3060,jackr86,High West Campfire (Discontinued),10.0
3061,sdbgriffey,High West Campfire (Discontinued),8.0
3062,marc_parrish,High West Campfire (Discontinued),7.0
3063,John-McCahan,High West Campfire (Discontinued),7.0
3064,nothingbutahasben,High West Campfire (Discontinued),8.0
3065,Bio811hazard,High West Campfire (Discontinued),8.0
3066,bscheerer52,High West Campfire (Discontinued),7.0
3067,Justin_Stair,High West Campfire (Discontinued),8.0
3068,AHughes24,High West Campfire (Discontinued),9.0
3069,Nangsta,High West Campfire (Discontinued),6.0
3070,dshore,High West Campfire (Discontinued),7.0
3071,bpneill,High West Campfire (Discontinued),7.0
3072,pasquale1327,High West Campfire (Discontinued),4.0
3073,Exelixi,High West Campfire (Discontinued),7.0
3074,Avery-Holton,High West Campfire (Discontinued),7.0
3075,007American,High West Campfire (Discontinued),0.0
3076,fitzy1815,High West Campfire (Discontinued),9.0
3077,jbuxbaum,High West Campfire (Discontinued),8.0
3078,loch_ness,High West Campfire (Discontinued),7.0
3079,stretchdaddy75,High West Campfire (Discontinued),5.0
3080,i_m_iggy,High West Campfire (Discontinued),8.0
3081,stevenblackburn7,High West Campfire (Discontinued),8.0
3082,seanrams71,High West Campfire (Discontinued),6.0
3083,justinonvideo,High West Campfire (Discontinued),6.0
3084,secretdoor,High West Campfire (Discontinued),7.0
3085,mw7420,High West Campfire (Discontinued),8.0
3086,UncleJohn,High West Campfire (Discontinued),7.0
3087,Jack5270,High West Campfire (Discontinued),9.0
3088,whiskeyfishin,High West Campfire (Discontinued),8.0
3089,tharbin87,High West Campfire (Discontinued),7.0
3090,Melissssssa,High West Campfire (Discontinued),8.0
3091,corynelson,High West Campfire (Discontinued),8.0
3092,srambeau,High West Campfire (Discontinued),9.0
3093,scootox,High West Campfire (Discontinued),6.0
3094,dfink114,High West Campfire (Discontinued),8.0
3095,tysonhowes,High West Campfire (Discontinued),7.0
3096,GaryHonickel,High West Campfire (Discontinued),3.0
3097,KevinWerden,High West Campfire (Discontinued),10.0
3098,egsmith1,High West Campfire (Discontinued),5.0
3099,lindyjp,High West Campfire (Discontinued),2.0
3100,srambeau,High West Campfire (Discontinued),9.0
3101,Blake-Cserhati,High West Campfire (Discontinued),7.0
3102,CoachE,High West Campfire (Discontinued),6.0
3103,egsmith1,High West Campfire (Discontinued),7.0
3104,Tullygirl74,High West Campfire (Discontinued),7.0
3105,Tullygirl74,High West Campfire (Discontinued),7.0
3106,AHughes24,High West Campfire (Discontinued),8.0
3107,CincyRef,High West Campfire (Discontinued),1.0
3108,Stiefel2340,High West Campfire (Discontinued),9.0
3109,Michael-C-Smith,High West Campfire (Discontinued),7.0
3110,phatnode,High West Campfire (Discontinued),6.0
3111,Rob-Boots,High West Campfire (Discontinued),5.0
3112,oliegator,High West Campfire (Discontinued),6.0
3113,__bard__,High West Campfire (Discontinued),9.0
3114,DagobahSamurai,High West Campfire (Discontinued),6.0
3115,burtlo,High West Campfire (Discontinued),6.0
3116,bigk,High West Campfire (Discontinued),6.0
3117,Dave-Kulikowski,High West Campfire (Discontinued),8.0
3118,Boser924,High West Campfire (Discontinued),3.0
3119,Sterling-Code,High West Campfire (Discontinued),8.0
3120,nooccar,High West Campfire (Discontinued),8.0
3121,oob,High West Campfire (Discontinued),8.0
3122,SterlingBrau,High West Campfire (Discontinued),8.0
3123,marcvinzon,High West Campfire (Discontinued),8.0
3124,whiskeguy77,High West Campfire (Discontinued),6.0
3125,mo49unc,High West Campfire (Discontinued),6.0
3126,pasghetticode,High West Campfire (Discontinued),7.0
3127,finerrecliner,High West Campfire (Discontinued),8.0
3128,EF0rs,High West Campfire (Discontinued),8.0
3129,tdubois,High West Campfire (Discontinued),7.0
3130,scotthef,High West Campfire (Discontinued),8.0
3131,KianF,High West Campfire (Discontinued),6.0
3132,johnkbaum,High West Campfire (Discontinued),6.0
3133,gldngrhm,High West Campfire (Discontinued),6.0
3134,mchollandred,High West Campfire (Discontinued),8.0
3135,codycjensen,High West Campfire (Discontinued),4.0
3136,andrewk30,High West Campfire (Discontinued),6.0
3137,braniganmark,High West Campfire (Discontinued),8.0
3138,Scotch_Johnny,High West Campfire (Discontinued),8.0
3139,macdaddy217,High West Campfire (Discontinued),8.0
3140,Tomuku,High West Campfire (Discontinued),6.0
3141,rodion8rodion,High West Campfire (Discontinued),4.0
3142,Nathan-Hart,High West Campfire (Discontinued),10.0
3143,LouisianaLonghorn,High West Campfire (Discontinued),10.0
3144,Rlechner,High West Campfire (Discontinued),8.0
3145,stephsuss,High West Campfire (Discontinued),6.0
3146,Dominic_Duran,High West Campfire (Discontinued),6.0
3147,dmheldman,High West Campfire (Discontinued),
3148,DrJ,High West Campfire (Discontinued),8.0
3149,Dusty,High West Campfire (Discontinued),8.0
3150,ZebraLeopard,High West Campfire (Discontinued),4.0
3151,robertjobst,High West Campfire (Discontinued),6.0
3152,worldwhiskies95,High West Campfire (Discontinued),
3153,ButtThunder,High West Campfire (Discontinued),4.0
3154,Will-Whitney,High West Campfire (Discontinued),10.0
3155,koeppel18,High West Campfire (Discontinued),10.0
3156,Ryan-Phillis,High West Campfire (Discontinued),6.0
3157,Gyozafox,High West Campfire (Discontinued),6.0
3158,TJ-Stephenson,High West Campfire (Discontinued),8.0
3159,jarredjmcbride,High West Campfire (Discontinued),9.0
3160,andrewtobin82,High West Campfire (Discontinued),4.0
3161,Switz,High West Campfire (Discontinued),8.0
3162,DrJohnZoidberg,High West Campfire (Discontinued),8.0
3163,Darrel-Wilcox,High West Campfire (Discontinued),5.0
3164,Switz,High West Campfire (Discontinued),8.0
3165,hrazzaq,High West Campfire (Discontinued),4.0
3166,NRB427,High West Campfire (Discontinued),10.0
3167,Tuna-pockets,High West Campfire (Discontinued),8.0
3168,Tuna-pockets,High West Campfire (Discontinued),8.0
3169,JDaRe13,High West Campfire (Discontinued),8.0
3170,doubleyoueffess,High West Campfire (Discontinued),8.0
3171,Jono_Laffond,High West Campfire (Discontinued),8.0
3172,ScotchingHard,High West Campfire (Discontinued),8.0
3173,Switz,High West Campfire (Discontinued),8.0
3174,camanuel,High West Campfire (Discontinued),6.0
3175,ibinasherchan,High West Campfire (Discontinued),4.0
3176,matt-j,High West Campfire (Discontinued),6.0
3177,Switz,High West Campfire (Discontinued),
3178,drlewis,High West Campfire (Discontinued),6.0
3179,jensck,High West Campfire (Discontinued),10.0
3180,PGagne,High West Campfire (Discontinued),10.0
3181,jsowers,High West Campfire (Discontinued),8.0
3182,Saxonjackson,High West Campfire (Discontinued),10.0
3183,soccorss,High West Campfire (Discontinued),8.0
3184,Ryan-Nelson1,High West Campfire (Discontinued),6.0
3185,schnei27,High West Campfire (Discontinued),8.0
3186,keithgur,High West Campfire (Discontinued),6.0
3187,jbranch38,High West Campfire (Discontinued),8.0
3188,Mharris264,High West Campfire (Discontinued),6.0
3189,senyug21,High West Campfire (Discontinued),8.0
3190,ejavery,High West Campfire (Discontinued),6.0
3191,jmets23,High West Campfire (Discontinued),10.0
3192,neelixonee,High West Campfire (Discontinued),8.0
3193,WhiskyRougeNGold,High West Campfire (Discontinued),8.0
3194,parsonsn,High West Campfire (Discontinued),0.0
3195,doctorgori,High West Campfire (Discontinued),4.0
3196,Jeremy-Kelleher,High West Campfire (Discontinued),8.0
3197,mprosser,High West Campfire (Discontinued),10.0
3198,highliner,High West Campfire (Discontinued),8.0
3199,Jesse-VanVoorhis,High West Campfire (Discontinued),8.0
3200,yogi,High West Campfire (Discontinued),6.0
3201,Jdumbaugh,High West Campfire (Discontinued),8.0
3202,welc0127,High West Campfire (Discontinued),6.0
3203,rrtto,High West Campfire (Discontinued),8.0
3204,scottyg74,High West Campfire (Discontinued),4.0
3205,Matt118,High West Campfire (Discontinued),10.0
3206,Low_on_coffee,High West Campfire (Discontinued),8.0
3207,Eruresto,High West Campfire (Discontinued),8.0
3208,Bjrdmd,High West Campfire (Discontinued),10.0
3209,vader83,High West Campfire (Discontinued),8.0
3210,DocOrange,High West Campfire (Discontinued),8.0
3211,jweb1581,High West Campfire (Discontinued),4.0
3212,halwaterman,High West Campfire (Discontinued),2.0
3213,cerealkiller1965,High West Campfire (Discontinued),6.0
3214,finerrecliner,High West Campfire (Discontinued),8.0
3215,Bo-Kaier,High West Campfire (Discontinued),6.0
3216,BLabs1986,High West Campfire (Discontinued),10.0
3217,jbarnett11,High West Campfire (Discontinued),2.0
3218,Ryan-Powell,High West Campfire (Discontinued),8.0
3219,climbingbrit,High West Campfire (Discontinued),8.0
3220,Spadiator,High West Campfire (Discontinued),8.0
3221,Sadie-Goff,High West Campfire (Discontinued),8.0
3222,kvnkennedy817,High West Campfire (Discontinued),6.0
3223,Argentsol,High West Campfire (Discontinued),10.0
3224,Judd-Michael,High West Campfire (Discontinued),6.0
3225,Currymitch,High West Campfire (Discontinued),8.0
3226,Vittorious,High West Campfire (Discontinued),8.0
3227,fmtran,High West Campfire (Discontinued),8.0
3228,shanedav,High West Campfire (Discontinued),4.0
3229,carpejugulum,High West Campfire (Discontinued),8.0
3230,jhartmann9,High West Campfire (Discontinued),10.0
3231,BurkeAnderson,High West Campfire (Discontinued),8.0
3232,Chaos2910,High West Campfire (Discontinued),6.0
3233,Rebellion1794,High West Campfire (Discontinued),8.0
3234,ScotchingHard,High West Campfire (Discontinued),8.0
3235,ksherin,High West Campfire (Discontinued),6.0
3236,fahrendorffj,High West Campfire (Discontinued),8.0
3237,RAF_Tendy,High West Campfire (Discontinued),10.0
3238,BDanner,High West Campfire (Discontinued),8.0
3239,Shaw-Gude,High West Campfire (Discontinued),6.0
3240,srosin,High West Campfire (Discontinued),6.0
3241,Dave-S,High West Campfire (Discontinued),6.0
3242,texterdr,High West Campfire (Discontinued),8.0
3243,Kathrine-Marie,High West Campfire (Discontinued),8.0
3244,chrssbstn,High West Campfire (Discontinued),8.0
3245,Tincan,High West Campfire (Discontinued),8.0
3246,idkid,High West Campfire (Discontinued),8.0
3247,JaggyF,High West Campfire (Discontinued),8.0
3248,swappy911,High West Campfire (Discontinued),6.0
3249,randonb,High West Campfire (Discontinued),6.0
3250,hanktastic,High West Campfire (Discontinued),8.0
3251,Fkyser,High West Campfire (Discontinued),6.0
3252,Joseph-M-Faillace,High West Campfire (Discontinued),6.0
3253,jonagif,High West Campfire (Discontinued),10.0
3254,mtvolkens,High West Campfire (Discontinued),10.0
3255,bmwalachy,High West Campfire (Discontinued),6.0
3256,Aaron-Pitt,High West Campfire (Discontinued),2.0
3257,calebrosier,High West Campfire (Discontinued),8.0
3258,bmaroon,High West Campfire (Discontinued),8.0
3259,SandyAndy,High West Campfire (Discontinued),10.0
3260,Jdpalitz,High West Campfire (Discontinued),8.0
3261,cdillon,High West Campfire (Discontinued),8.0
3262,mnmike,High West Campfire (Discontinued),10.0
3263,NMc88,High West Campfire (Discontinued),8.0
3264,dborland,High West Campfire (Discontinued),
3265,zippy,High West Campfire (Discontinued),6.0
3266,Ntlink123,High West Campfire (Discontinued),10.0
3267,Alex-Scoggins,High West Campfire (Discontinued),2.0
3268,whiskeyvein,High West Campfire (Discontinued),6.0
3269,Embargo22,High West Campfire (Discontinued),6.0
3270,Jeffrey2005,High West Campfire (Discontinued),6.0
3271,mcrawford,High West Campfire (Discontinued),8.0
3272,k_call10,High West Campfire (Discontinued),4.0
3273,Wardley,High West Campfire (Discontinued),10.0
3274,ZackC,High West Campfire (Discontinued),8.0
3275,nberns,High West Campfire (Discontinued),10.0
3276,nextbottleplease,High West Campfire (Discontinued),8.0
3277,NordicGunslinger,High West Campfire (Discontinued),8.0
3278,ponch1408,High West Campfire (Discontinued),10.0
3279,EricH,High West Campfire (Discontinued),8.0
3280,TheCodeFiend,High West Campfire (Discontinued),4.0
3281,BdN64,High West Campfire (Discontinued),6.0
3282,Sonic8222,High West Campfire (Discontinued),4.0
3283,thejoshypants,High West Campfire (Discontinued),8.0
3284,lenz,High West Campfire (Discontinued),10.0
3285,Scotch_Johnny,High West Campfire (Discontinued),8.0
3286,Josh-Ummel,High West Campfire (Discontinued),6.0
3287,Elwynor,High West Campfire (Discontinued),8.0
