,username,whisky_name,rating
2560,Bluegrasswax85,Jim Beam Devil's Cut,4.0
2561,Will-Williamson,Jim Beam Devil's Cut,2.0
2562,mountel,Jim Beam Devil's Cut,6.0
2563,ambrosius28,Jim Beam Devil's Cut,4.0
2564,Mando5,Jim Beam Devil's Cut,8.0
2565,jibletnave,Jim Beam Devil's Cut,6.0
2566,David-Moody,Jim Beam Devil's Cut,6.0
2567,Jon-Minch,Jim Beam Devil's Cut,6.0
2568,BrandonW,Jim Beam Devil's Cut,4.0
2569,MountainRoot,Jim Beam Devil's Cut,4.0
2570,CRichards,Jim Beam Devil's Cut,6.0
2571,enjoipandarules,Jim Beam Devil's Cut,5.0
2572,parrottman2,Jim Beam Devil's Cut,6.0
2573,Pete-Faherty,Jim Beam Devil's Cut,6.0
2574,thehcaz,Jim Beam Devil's Cut,6.0
2575,goebel01,Jim Beam Devil's Cut,6.0
2576,dwcdump,Jim Beam Devil's Cut,6.0
2577,Blackjackmcgack,Jim Beam Devil's Cut,8.0
2578,MiloScholl,Jim Beam Devil's Cut,2.0
2579,whiskey_mike,Jim Beam Devil's Cut,4.0
2580,BobbyC,Jim Beam Devil's Cut,6.0
2581,Spencer-Sigurdson,Jim Beam Devil's Cut,6.0
2582,Michael-Driscoll,Jim Beam Devil's Cut,6.0
2583,randomABV,Jim Beam Devil's Cut,6.0
2584,ml38512,Jim Beam Devil's Cut,6.0
2585,LHB,Jim Beam Devil's Cut,6.0
2586,BD_Quick,Jim Beam Devil's Cut,6.0
2587,Brian-Rogers,Jim Beam Devil's Cut,8.0
2588,namedrew,Jim Beam Devil's Cut,4.0
2589,Thomas-Devore,Jim Beam Devil's Cut,8.0
2590,robbinsjk,Jim Beam Devil's Cut,4.0
2591,elielo81,Jim Beam Devil's Cut,6.0
2592,Brad-Fernandes,Jim Beam Devil's Cut,4.0
2593,csalt445,Jim Beam Devil's Cut,6.0
2594,T4th,Jim Beam Devil's Cut,6.0
2595,Geoff-Hawryluk1,Jim Beam Devil's Cut,2.0
2596,dp_dap,Jim Beam Devil's Cut,6.0
2597,kw0368,Jim Beam Devil's Cut,6.0
2598,sparry7,Jim Beam Devil's Cut,6.0
2599,gaurav7212,Jim Beam Devil's Cut,8.0
2600,Zack-Alvey,Jim Beam Devil's Cut,6.0
2601,rich_613,Jim Beam Devil's Cut,8.0
2602,Witold-Piec,Jim Beam Devil's Cut,8.0
2603,chrisjones,Jim Beam Devil's Cut,6.0
2604,crenicker,Jim Beam Devil's Cut,2.0
2605,Dbash964,Jim Beam Devil's Cut,8.0
2606,kwshannon,Jim Beam Devil's Cut,4.0
2607,debaser36,Jim Beam Devil's Cut,4.0
2608,nightwing313,Jim Beam Devil's Cut,8.0
2609,JBobulski,Jim Beam Devil's Cut,6.0
2610,JBakerXK,Jim Beam Devil's Cut,6.0
2611,Tuomas-Siro,Jim Beam Devil's Cut,6.0
2612,ruletherut90,Jim Beam Devil's Cut,6.0
2613,Brian-Whitaker,Jim Beam Devil's Cut,6.0
2614,Embargo22,Jim Beam Devil's Cut,4.0
2615,Chaos2910,Jim Beam Devil's Cut,4.0
2616,Jasper626,Jim Beam Devil's Cut,4.0
2617,jared_jaggers,Jim Beam Devil's Cut,4.0
2618,ZebraLeopard,Jim Beam Devil's Cut,4.0
2619,realtree2,Jim Beam Devil's Cut,8.0
2620,Griffin1845,Jim Beam Devil's Cut,6.0
2621,Hsfootballfan66,Jim Beam Devil's Cut,6.0
2622,Charlie-Baker,Jim Beam Devil's Cut,2.0
2623,g_lincoln,Jim Beam Devil's Cut,8.0
2624,Kenny777,Jim Beam Devil's Cut,2.0
2625,miller,Jim Beam Devil's Cut,2.0
2626,Casteeltje,Jim Beam Devil's Cut,4.0
2627,bigmike6270,Jim Beam Devil's Cut,6.0
2628,Glencallen,Jim Beam Devil's Cut,6.0
2629,jcox2225,Jim Beam Devil's Cut,10.0
2630,Justin-Abbott,Jim Beam Devil's Cut,6.0
2631,Sonic8222,Jim Beam Devil's Cut,8.0
2632,esterj,Jim Beam Devil's Cut,4.0
2633,Cochester,Jim Beam Devil's Cut,4.0
2634,RickhouseSniffer,Jim Beam Devil's Cut,4.0
2635,J-T-Wood,Jim Beam Devil's Cut,6.0
2636,sido1986,Jim Beam Devil's Cut,6.0
2637,coachcleats,Jim Beam Devil's Cut,6.0
2638,Chase-Vaughan,Jim Beam Devil's Cut,6.0
2639,Mleser,Jim Beam Devil's Cut,6.0
2640,xdavis,Jim Beam Devil's Cut,6.0
2641,DamianC96,Jim Beam Devil's Cut,4.0
2642,MarioMagi,Jim Beam Devil's Cut,6.0
2643,leroyduck,Jim Beam Devil's Cut,4.0
2644,tcodystrubel,Jim Beam Devil's Cut,6.0
2645,Kerwin,Jim Beam Devil's Cut,6.0
2646,Kelly-Mmoney,Jim Beam Devil's Cut,6.0
2647,Jordan-Turner,Jim Beam Devil's Cut,4.0
2648,kcv88,Jim Beam Devil's Cut,6.0
2649,philthy91,Jim Beam Devil's Cut,2.0
2650,Rutledge-Daugette,Jim Beam Devil's Cut,6.0
2651,JasonStolberg,Jim Beam Devil's Cut,6.0
2652,mikelta1,Jim Beam Devil's Cut,6.0
2653,Skerdepot,Jim Beam Devil's Cut,6.0
2654,hunting1,Jim Beam Devil's Cut,4.0
2655,jmr89gt,Jim Beam Devil's Cut,4.0
2656,greg78,Jim Beam Devil's Cut,6.0
2657,Tyler-Gates,Jim Beam Devil's Cut,6.0
2658,ckbailey97,Jim Beam Devil's Cut,4.0
2659,MikeWood,Jim Beam Devil's Cut,2.0
2660,BeppeCovfefe,Jim Beam Devil's Cut,5.0
2661,flannelbadger,Jim Beam Devil's Cut,6.0
2662,Cody-Williams1,Jim Beam Devil's Cut,8.0
2663,jlap4703,Jim Beam Devil's Cut,6.0
2664,JoMineault,Jim Beam Devil's Cut,6.0
2665,ushu88,Jim Beam Devil's Cut,4.0
2666,Marau,Jim Beam Devil's Cut,6.0
2667,Matthew-Scott,Jim Beam Devil's Cut,8.0
2668,DT52BK,Jim Beam Devil's Cut,6.0
2669,cylonraider,Jim Beam Devil's Cut,6.0
2670,MajorHop,Jim Beam Devil's Cut,6.0
2671,Wade-Kaardal,Jim Beam Devil's Cut,6.0
2672,Trevor-Best,Jim Beam Devil's Cut,6.0
2673,Tomba,Jim Beam Devil's Cut,8.0
2674,lsands25,Jim Beam Devil's Cut,2.0
2675,Samuel-Brais,Jim Beam Devil's Cut,4.0
2676,rechapman,Jim Beam Devil's Cut,10.0
2677,danielstaton,Jim Beam Devil's Cut,4.0
2678,Andy-Grove,Jim Beam Devil's Cut,6.0
2679,Nick-Daumann,Jim Beam Devil's Cut,6.0
2680,Govener,Jim Beam Devil's Cut,6.0
2681,jbarnett11,Jim Beam Devil's Cut,4.0
2682,JDaRe13,Jim Beam Devil's Cut,6.0
2683,Fireboss343,Jim Beam Devil's Cut,6.0
2684,simms2486,Jim Beam Devil's Cut,4.0
2685,cjshelton89,Jim Beam Devil's Cut,2.0
2686,CLS,Jim Beam Devil's Cut,8.0
2687,ChaseO,Jim Beam Devil's Cut,6.0
2688,d_val,Jim Beam Devil's Cut,2.0
2689,Deke13,Jim Beam Devil's Cut,4.0
2690,Connor-Peter,Jim Beam Devil's Cut,10.0
2691,mjhaggerty,Jim Beam Devil's Cut,4.0
2692,Dreaming-of-Islay,Jim Beam Devil's Cut,8.0
2693,c3rmjc,Jim Beam Devil's Cut,4.0
2694,jat72,Jim Beam Devil's Cut,8.0
2695,Premium08,Jim Beam Devil's Cut,6.0
2696,WL,Jim Beam Devil's Cut,8.0
2697,mistahj13,Jim Beam Devil's Cut,8.0
2698,thirdbase8,Jim Beam Devil's Cut,8.0
2699,ThePorcupineKing,Jim Beam Devil's Cut,6.0
2700,BourKram,Jim Beam Devil's Cut,4.0
2701,Aiden-Bertie,Jim Beam Devil's Cut,6.0
2702,kevoakf1,Jim Beam Devil's Cut,6.0
2703,buckeye4ever,Jim Beam Devil's Cut,4.0
2704,jkliddy,Jim Beam Devil's Cut,4.0
2705,drchains,Jim Beam Devil's Cut,6.0
2706,jimg22,Jim Beam Devil's Cut,6.0
2707,Earl-M-Bryan,Jim Beam Devil's Cut,4.0
2708,BigLEE,Jim Beam Devil's Cut,4.0
2709,dweatrm,Jim Beam Devil's Cut,6.0
2710,Jeeth-John,Jim Beam Devil's Cut,6.0
2711,The_Rev,Jim Beam Devil's Cut,6.0
2712,derawls,Jim Beam Devil's Cut,4.0
2713,Glenn-Manor,Jim Beam Devil's Cut,2.0
2714,mastapeet,Jim Beam Devil's Cut,6.0
2715,ChicagoBill,Jim Beam Devil's Cut,2.0
2716,Ranga-De-Silva,Jim Beam Devil's Cut,4.0
2717,Mike-Tolomeo,Jim Beam Devil's Cut,4.0
2718,Jon-Shadinger,Jim Beam Devil's Cut,2.0
2719,randyhoevenaar,Jim Beam Devil's Cut,6.0
2720,vash992,Jim Beam Devil's Cut,6.0
2721,HackDragon,Jim Beam Devil's Cut,4.0
2722,andreaat,Jim Beam Devil's Cut,6.0
2723,Bendroid,Jim Beam Devil's Cut,2.0
2724,Jdiddy311,Jim Beam Devil's Cut,6.0
2725,Vamp13,Jim Beam Devil's Cut,6.0
2726,jlsmls,Jim Beam Devil's Cut,6.0
2727,Krajac,Jim Beam Devil's Cut,2.0
2728,kamsmith,Jim Beam Devil's Cut,2.0
2729,Phil-McGurk,Jim Beam Devil's Cut,6.0
2730,jbmarshall,Jim Beam Devil's Cut,8.0
2731,mwrinkle_21,Jim Beam Devil's Cut,4.0
2732,PennyWizz,Jim Beam Devil's Cut,6.0
2733,PowerSheetAI,Jim Beam Devil's Cut,4.0
2734,stephenschimpf,Jim Beam Devil's Cut,7.0
2735,Robert-Falconer,Jim Beam Devil's Cut,6.0
2736,dbert,Jim Beam Devil's Cut,4.0
2737,Gokcchiefs58,Jim Beam Devil's Cut,8.0
2738,Matt-Griffiths,Jim Beam Devil's Cut,4.0
2739,Kycombs15,Jim Beam Devil's Cut,6.0
2740,Griffin-Jackson,Jim Beam Devil's Cut,8.0
2741,bbuker59,Jim Beam Devil's Cut,6.0
2742,RyanS1865,Jim Beam Devil's Cut,6.0
2743,Albert_Squash,Jim Beam Devil's Cut,8.0
2744,ZoltanRendes,Jim Beam Devil's Cut,6.0
2745,Andrew-McCully,Jim Beam Devil's Cut,6.0
2746,2313daniel,Jim Beam Devil's Cut,6.0
2747,Jim-Cicero,Jim Beam Devil's Cut,6.0
2748,Kellan-St-Louis1,Jim Beam Devil's Cut,8.0
2749,JHI87,Jim Beam Devil's Cut,6.0
2750,HighProofLife,Jim Beam Devil's Cut,2.0
2751,wojtek123511,Jim Beam Devil's Cut,4.0
2752,Hawk1072,Jim Beam Devil's Cut,8.0
2753,Jacob-Smiderkal,Jim Beam Devil's Cut,6.0
2754,Khafeken,Jim Beam Devil's Cut,6.0
2755,Dursk,Jim Beam Devil's Cut,2.0
2756,Matthew-Ringman,Jim Beam Devil's Cut,10.0
2757,chunks1980,Jim Beam Devil's Cut,10.0
2758,Jamie-O-Mealia,Jim Beam Devil's Cut,6.0
2759,ChristopherB,Jim Beam Devil's Cut,6.0
2760,Hartung32,Jim Beam Devil's Cut,4.0
2761,Adam-Vasquez,Jim Beam Devil's Cut,6.0
2762,matt21075,Jim Beam Devil's Cut,8.0
2763,Autt18,Jim Beam Devil's Cut,4.0
2764,Danimal22s,Jim Beam Devil's Cut,6.0
2765,prkr,Jim Beam Devil's Cut,8.0
2766,fialazol,Jim Beam Devil's Cut,4.0
2767,Randy-Smith,Jim Beam Devil's Cut,6.0
2768,buddharock13,Jim Beam Devil's Cut,6.0
2769,Ian-Henderson,Jim Beam Devil's Cut,4.0
2770,edonchavez94,Jim Beam Devil's Cut,8.0
2771,karponix,Jim Beam Devil's Cut,8.0
2772,bcarey724,Jim Beam Devil's Cut,8.0
2773,Andy-B,Jim Beam Devil's Cut,6.0
2774,DryBnz,Jim Beam Devil's Cut,8.0
2775,kterps,Jim Beam Devil's Cut,4.0
2776,Bfordg,Jim Beam Devil's Cut,8.0
2777,juliemagoolie,Jim Beam Devil's Cut,6.0
2778,GMofMiami,Jim Beam Devil's Cut,8.0
2779,Rsstein1,Jim Beam Devil's Cut,8.0
2780,Walter-Alfredo-Rodriguez-To,Jim Beam Devil's Cut,6.0
2781,DJLalow,Jim Beam Devil's Cut,6.0
2782,CampbellStudd,Jim Beam Devil's Cut,6.0
2783,Coop5608,Jim Beam Devil's Cut,4.0
2784,mike1990,Jim Beam Devil's Cut,4.0
2785,ender2003,Jim Beam Devil's Cut,8.0
2786,Craig-P,Jim Beam Devil's Cut,6.0
2787,Kevin-Jaworenko,Jim Beam Devil's Cut,6.0
2788,spbrumley,Jim Beam Devil's Cut,4.0
2789,Alex-Geray,Jim Beam Devil's Cut,2.0
2790,johnnieg,Jim Beam Devil's Cut,2.0
2791,Daniel-Love,Jim Beam Devil's Cut,6.0
2792,Tomuku,Jim Beam Devil's Cut,6.0
2793,Dferrer94,Jim Beam Devil's Cut,6.0
2794,Dwoodard71,Jim Beam Devil's Cut,4.0
2795,Kari-Copeland-Balak,Jim Beam Devil's Cut,6.0
2796,LouieBottone,Jim Beam Devil's Cut,4.0
2797,Daniel-Hammer1,Jim Beam Devil's Cut,8.0
2798,JekiTheRogue,Jim Beam Devil's Cut,6.0
2799,Ugurhan-Uzun,Jim Beam Devil's Cut,4.0
2800,TheDreadPirateRobert,Jim Beam Devil's Cut,6.0
2801,Doug-Wolf,Jim Beam Devil's Cut,6.0
2802,Quinton-Jones,Jim Beam Devil's Cut,6.0
2803,Troy-Shellhamer,Jim Beam Devil's Cut,4.0
2804,Corbin-Whan,Jim Beam Devil's Cut,4.0
2805,Justin_Stair,Jim Beam Devil's Cut,8.0
2806,Jarrodius14,Jim Beam Devil's Cut,2.0
2807,Dramabelle1,Jim Beam Devil's Cut,6.0
2808,RockoScum,Jim Beam Devil's Cut,10.0
2809,Landon-Johnson,Jim Beam Devil's Cut,8.0
2810,Taylor-Smith,Jim Beam Devil's Cut,6.0
2811,jonnydobbs,Jim Beam Devil's Cut,4.0
2812,Adam-Waddell,Jim Beam Devil's Cut,6.0
2813,WorstBandNameEver,Jim Beam Devil's Cut,2.0
2814,Drunken-PE-Teacher,Jim Beam Devil's Cut,8.0
2815,Jason-McKee,Jim Beam Devil's Cut,10.0
2816,Evan-Robertson,Jim Beam Devil's Cut,4.0
2817,Andrew-Jones,Jim Beam Devil's Cut,6.0
2818,Jarrett-Sacks,Jim Beam Devil's Cut,6.0
2819,Lee-Payne,Jim Beam Devil's Cut,8.0
2820,Dan-Davis,Jim Beam Devil's Cut,6.0
2821,Polarbare,Jim Beam Devil's Cut,6.0
2822,Ken-Metzbower,Jim Beam Devil's Cut,4.0
2823,Mbarr,Jim Beam Devil's Cut,2.0
2824,Chris-Dickson,Jim Beam Devil's Cut,8.0
2825,tegrange17,Jim Beam Devil's Cut,8.0
2826,Mr-Pie,Jim Beam Devil's Cut,6.0
2827,tbacalja,Jim Beam Devil's Cut,8.0
2828,Ttlicious,Jim Beam Devil's Cut,4.0
2829,0nlooker,Jim Beam Devil's Cut,2.0
2830,jco3rd,Jim Beam Devil's Cut,8.0
2831,sulliwk06,Jim Beam Devil's Cut,6.0
2832,Rollinbacon,Jim Beam Devil's Cut,4.0
2833,stevesisto,Jim Beam Devil's Cut,8.0
2834,luvthemstillers,Jim Beam Devil's Cut,6.0
2835,John-Roberson,Jim Beam Devil's Cut,8.0
2836,WhiskeyRaider,Jim Beam Devil's Cut,4.0
2837,Timothy-Friedmann,Jim Beam Devil's Cut,8.0
2838,Thedude8523,Jim Beam Devil's Cut,6.0
2839,Moose2046,Jim Beam Devil's Cut,4.0
2840,Tony-Czech,Jim Beam Devil's Cut,8.0
2841,mpresser,Jim Beam Devil's Cut,4.0
2842,TheBeachmaster,Jim Beam Devil's Cut,6.0
2843,Joecarr19,Jim Beam Devil's Cut,4.0
2844,Kevin-Stauss,Jim Beam Devil's Cut,6.0
2845,Krachdad,Jim Beam Devil's Cut,6.0
2846,RCL,Jim Beam Devil's Cut,4.0
2847,ipenrod,Jim Beam Devil's Cut,6.0
2848,Budsh9582,Jim Beam Devil's Cut,6.0
2849,Peatfreak,Jim Beam Devil's Cut,4.0
2850,Holdtheice,Jim Beam Devil's Cut,4.0
2851,Abrodeur2,Jim Beam Devil's Cut,4.0
2852,Hrklaers,Jim Beam Devil's Cut,4.0
2853,coltonmiller7,Jim Beam Devil's Cut,6.0
2854,Dconti,Jim Beam Devil's Cut,6.0
2855,David-Lowe,Jim Beam Devil's Cut,6.0
2856,updawg,Jim Beam Devil's Cut,4.0
2857,gvsufan,Jim Beam Devil's Cut,4.0
2858,Bgryll,Jim Beam Devil's Cut,4.0
2859,jwell78,Jim Beam Devil's Cut,6.0
2860,Knuckles,Jim Beam Devil's Cut,2.0
2861,Mhatzung,Jim Beam Devil's Cut,4.0
2862,Dylan-J-Nissen,Jim Beam Devil's Cut,6.0
2863,AP66,Jim Beam Devil's Cut,2.0
2864,Dapper,Jim Beam Devil's Cut,4.0
2865,The-Whiskey-Seeker,Jim Beam Devil's Cut,6.0
2866,Ftw27,Jim Beam Devil's Cut,2.0
2867,Bourbon-Mac,Jim Beam Devil's Cut,6.0
2868,BDanner,Jim Beam Devil's Cut,6.0
2869,mscalese,Jim Beam Devil's Cut,8.0
2870,thebourbonaut,Jim Beam Devil's Cut,4.0
2871,abu1999,Jim Beam Devil's Cut,6.0
2872,Studebaker101,Jim Beam Devil's Cut,6.0
2873,Stephen-Burton,Jim Beam Devil's Cut,6.0
2874,Plaidocs,Jim Beam Devil's Cut,4.0
2875,Christopher-Miles,Jim Beam Devil's Cut,6.0
2876,KybourbonJosh,Jim Beam Devil's Cut,4.0
2877,Matt-Slade,Jim Beam Devil's Cut,4.0
2878,Blue,Jim Beam Devil's Cut,2.0
2879,Brandon-Kirkham,Jim Beam Devil's Cut,4.0
2880,Thomas-Franks,Jim Beam Devil's Cut,6.0
2881,Zradix,Jim Beam Devil's Cut,4.0
2882,KillerX,Jim Beam Devil's Cut,10.0
2883,bigwhitemike,Jim Beam Devil's Cut,4.0
2884,Jdbourbon,Jim Beam Devil's Cut,6.0
2885,Tripoli,Jim Beam Devil's Cut,4.0
2886,SteveFTD,Jim Beam Devil's Cut,6.0
2887,cofaul74,Jim Beam Devil's Cut,2.0
2888,Bird-Dreams,Jim Beam Devil's Cut,2.0
2889,Raymie-White,Jim Beam Devil's Cut,10.0
2890,faucetfl,Jim Beam Devil's Cut,6.0
2891,CrimsonFury,Jim Beam Devil's Cut,8.0
2892,noradrenaline,Jim Beam Devil's Cut,6.0
2893,PBMichiganWolverine,Jim Beam Devil's Cut,2.0
2894,Daniel-Washam,Jim Beam Devil's Cut,6.0
2895,subsailor618,Jim Beam Devil's Cut,6.0
2896,Paul-Klein1,Jim Beam Devil's Cut,4.0
2897,Ryan-Myers,Jim Beam Devil's Cut,4.0
2898,Brianjamartin,Jim Beam Devil's Cut,4.0
2899,Sbrandon02,Jim Beam Devil's Cut,4.0
2900,Charles-Lennox-Bach,Jim Beam Devil's Cut,4.0
2901,masone81,Jim Beam Devil's Cut,6.0
2902,Nick23,Jim Beam Devil's Cut,4.0
2903,highwayempire,Jim Beam Devil's Cut,6.0
2904,jruffalo,Jim Beam Devil's Cut,4.0
2905,Jeb316,Jim Beam Devil's Cut,6.0
2906,empruemer,Jim Beam Devil's Cut,10.0
2907,Cory-B,Jim Beam Devil's Cut,10.0
2908,jjoslin75,Jim Beam Devil's Cut,6.0
2909,Brad-James,Jim Beam Devil's Cut,4.0
2910,Dave-Holliday,Jim Beam Devil's Cut,8.0
2911,nArnoldussen,Jim Beam Devil's Cut,8.0
2912,Bremmy11,Jim Beam Devil's Cut,6.0
2913,Thor-Grant,Jim Beam Devil's Cut,4.0
2914,daytona74,Jim Beam Devil's Cut,6.0
2915,GolfAce85,Jim Beam Devil's Cut,6.0
2916,TxCustom,Jim Beam Devil's Cut,6.0
2917,Jennanik,Jim Beam Devil's Cut,6.0
2918,benrubenstein,Jim Beam Devil's Cut,8.0
2919,DrifterNomad,Jim Beam Devil's Cut,6.0
2920,Fritz,Jim Beam Devil's Cut,2.0
2921,Andy-Gaskins,Jim Beam Devil's Cut,6.0
2922,Ed-Covert,Jim Beam Devil's Cut,4.0
2923,cjl0362,Jim Beam Devil's Cut,8.0
2924,Redalth,Jim Beam Devil's Cut,6.0
2925,ramyglez,Jim Beam Devil's Cut,6.0
2926,Brandon-Weaver,Jim Beam Devil's Cut,6.0
2927,Korfhage,Jim Beam Devil's Cut,4.0
2928,Sanford-Hamby,Jim Beam Devil's Cut,8.0
2929,Chrelec3,Jim Beam Devil's Cut,6.0
2930,Emy,Jim Beam Devil's Cut,2.0
2931,devonsoft,Jim Beam Devil's Cut,6.0
2932,bvbull200,Jim Beam Devil's Cut,6.0
2933,Mathieu-Goineau,Jim Beam Devil's Cut,4.0
2934,nortoni,Jim Beam Devil's Cut,6.0
2935,Angga-Putra,Jim Beam Devil's Cut,8.0
2936,no-sweets,Jim Beam Devil's Cut,4.0
2937,Jim-DiMaggio,Jim Beam Devil's Cut,8.0
2938,Dave-and-Tia,Jim Beam Devil's Cut,2.0
2939,cadepatterson,Jim Beam Devil's Cut,6.0
2940,combs1272,Jim Beam Devil's Cut,4.0
2941,Geoff-Beers,Jim Beam Devil's Cut,2.0
2942,inlinefox,Jim Beam Devil's Cut,6.0
2943,trh178,Jim Beam Devil's Cut,4.0
2944,Byram-Feltner,Jim Beam Devil's Cut,4.0
2945,ruswanson,Jim Beam Devil's Cut,4.0
2946,apachearrow,Jim Beam Devil's Cut,2.0
2947,Mary-Rebecca-Thomas,Jim Beam Devil's Cut,8.0
2948,Keegan-Romer,Jim Beam Devil's Cut,6.0
2949,Steve-Hennessy,Jim Beam Devil's Cut,4.0
2950,Erin_McGowan,Jim Beam Devil's Cut,8.0
2951,The-Drink-Whisperer,Jim Beam Devil's Cut,4.0
2952,boviscopophobic,Jim Beam Devil's Cut,4.0
2953,arphilley,Jim Beam Devil's Cut,4.0
2954,The-Love-Master,Jim Beam Devil's Cut,4.0
2955,George-P,Jim Beam Devil's Cut,4.0
2956,bwilborn,Jim Beam Devil's Cut,8.0
2957,Brian-Russell,Jim Beam Devil's Cut,6.0
2958,Cooke8008,Jim Beam Devil's Cut,8.0
2959,Justin-Williams,Jim Beam Devil's Cut,4.0
2960,Tyler-DeLancey,Jim Beam Devil's Cut,4.0
2961,redbirds1202,Jim Beam Devil's Cut,8.0
2962,m3vvo,Jim Beam Devil's Cut,6.0
2963,dalekprime,Jim Beam Devil's Cut,4.0
2964,Stefan-Hodgden,Jim Beam Devil's Cut,8.0
2965,Ben-Carter,Jim Beam Devil's Cut,6.0
2966,Cody-Williams,Jim Beam Devil's Cut,4.0
2967,GlendaSims,Jim Beam Devil's Cut,10.0
2968,William-Harvey,Jim Beam Devil's Cut,6.0
2969,psudan27,Jim Beam Devil's Cut,6.0
2970,JABrown,Jim Beam Devil's Cut,6.0
2971,Swarzkopf,Jim Beam Devil's Cut,6.0
2972,Zmoore182,Jim Beam Devil's Cut,2.0
2973,Rgremi4,Jim Beam Devil's Cut,6.0
2974,UFCFan101,Jim Beam Devil's Cut,6.0
2975,niphilli,Jim Beam Devil's Cut,6.0
2976,Whiskjeeroy,Jim Beam Devil's Cut,6.0
2977,StrikeBBQ,Jim Beam Devil's Cut,6.0
2978,Richard-Bailey,Jim Beam Devil's Cut,4.0
2979,Eel29,Jim Beam Devil's Cut,6.0
2980,Kyle-Farnham,Jim Beam Devil's Cut,4.0
2981,Deb-Travis-Boissonneault,Jim Beam Devil's Cut,6.0
2982,mikemcgrath4,Jim Beam Devil's Cut,4.0
2983,chap,Jim Beam Devil's Cut,4.0
2984,Mattattack,Jim Beam Devil's Cut,6.0
2985,millerad,Jim Beam Devil's Cut,2.0
2986,Matt-Hansen,Jim Beam Devil's Cut,6.0
2987,djw675,Jim Beam Devil's Cut,6.0
2988,Gavin-McGowan,Jim Beam Devil's Cut,4.0
2989,wildone3c,Jim Beam Devil's Cut,6.0
2990,flurpyburp,Jim Beam Devil's Cut,4.0
2991,rsn,Jim Beam Devil's Cut,4.0
2992,nebrada,Jim Beam Devil's Cut,6.0
2993,nmblevin,Jim Beam Devil's Cut,6.0
2994,EWayVae,Jim Beam Devil's Cut,6.0
2995,MartinK1,Jim Beam Devil's Cut,6.0
2996,Larry-Torris,Jim Beam Devil's Cut,6.0
2997,sjgrob,Jim Beam Devil's Cut,8.0
2998,bmhyde5,Jim Beam Devil's Cut,4.0
2999,Kevin-Andrew,Jim Beam Devil's Cut,8.0
3000,Michael-Gozdzialski,Jim Beam Devil's Cut,4.0
3001,sabo_taylor,Jim Beam Devil's Cut,4.0
3002,Joe-Kinsler,Jim Beam Devil's Cut,8.0
3003,RPD263,Jim Beam Devil's Cut,2.0
3004,georgew1759,Jim Beam Devil's Cut,6.0
3005,Nathan-Moore,Jim Beam Devil's Cut,6.0
3006,Zach659,Jim Beam Devil's Cut,6.0
3007,MattH,Jim Beam Devil's Cut,8.0
3008,Caneman,Jim Beam Devil's Cut,4.0
3009,Heiro78,Jim Beam Devil's Cut,6.0
3010,AcousticFreak18,Jim Beam Devil's Cut,6.0
3011,DMC1012,Jim Beam Devil's Cut,2.0
3012,capt-toad,Jim Beam Devil's Cut,6.0
3013,Jody-Price,Jim Beam Devil's Cut,6.0
3014,Mike-Gesler,Jim Beam Devil's Cut,4.0
3015,Justin-Lehman,Jim Beam Devil's Cut,4.0
3016,Charlie-Todd,Jim Beam Devil's Cut,6.0
3017,Redbeard26,Jim Beam Devil's Cut,4.0
3018,Jake-Pederson,Jim Beam Devil's Cut,4.0
3019,iancollis7,Jim Beam Devil's Cut,4.0
3020,nbarn83,Jim Beam Devil's Cut,4.0
3021,chuckhartung,Jim Beam Devil's Cut,6.0
3022,TheNewGuy,Jim Beam Devil's Cut,8.0
3023,Dave-Kushina,Jim Beam Devil's Cut,2.0
3024,Matt-Trance-Fury,Jim Beam Devil's Cut,8.0
3025,mditullio1991,Jim Beam Devil's Cut,4.0
3026,Mark-Whitteker,Jim Beam Devil's Cut,6.0
3027,Madrock,Jim Beam Devil's Cut,8.0
3028,Ben-H,Jim Beam Devil's Cut,8.0
3029,GBourbon,Jim Beam Devil's Cut,2.0
3030,Pauldesia,Jim Beam Devil's Cut,8.0
3031,jburns2269,Jim Beam Devil's Cut,6.0
3032,cw-penning,Jim Beam Devil's Cut,6.0
3033,Jim122,Jim Beam Devil's Cut,6.0
3034,Amigo,Jim Beam Devil's Cut,2.0
3035,mjajohnson,Jim Beam Devil's Cut,6.0
3036,BigDaddy,Jim Beam Devil's Cut,6.0
3037,Kirabug,Jim Beam Devil's Cut,10.0
3038,Derichar,Jim Beam Devil's Cut,4.0
3039,ztkl,Jim Beam Devil's Cut,4.0
3040,Justin-Sawyer,Jim Beam Devil's Cut,4.0
3041,Captain-curmudgeon,Jim Beam Devil's Cut,6.0
3042,Millers,Jim Beam Devil's Cut,8.0
3043,Stacey-Zargham,Jim Beam Devil's Cut,4.0
3044,bregnvig,Jim Beam Devil's Cut,6.0
3045,yadock,Jim Beam Devil's Cut,4.0
3046,Rick-Harris,Jim Beam Devil's Cut,10.0
3047,Sgt-Makak,Jim Beam Devil's Cut,6.0
3048,Dan-Wolfgang,Jim Beam Devil's Cut,4.0
3049,Richard-Lagerweij,Jim Beam Devil's Cut,8.0
3050,Kurt-Niemeier,Jim Beam Devil's Cut,4.0
3051,Jeremy-J-Lee,Jim Beam Devil's Cut,6.0
3052,Jared-Miller1,Jim Beam Devil's Cut,6.0
3053,Ally-Smith,Jim Beam Devil's Cut,2.0
