,username,whisky_name,rating
1585,Stuhendricks1,Basil Hayden Dark Rye,6.0
1586,milhouse1976,Basil Hayden Dark Rye,6.0
1587,Topshelf,Basil Hayden Dark Rye,4.0
1588,jwinslow444,Basil Hayden Dark Rye,6.0
1589,Kristilla-Von-Emmons,Basil Hayden Dark Rye,2.0
1590,Scypho,Basil Hayden Dark Rye,8.0
1591,tjoelfrancis,Basil Hayden Dark Rye,6.0
1592,Hagenn,Basil Hayden Dark Rye,6.0
1593,jonhorton,Basil Hayden Dark Rye,
1594,danballer13,Basil Hayden Dark Rye,8.0
1595,AJLovesWhiskey,Basil Hayden Dark Rye,8.0
1596,leroyduck,Basil Hayden Dark Rye,4.0
1597,rspanier77,Basil Hayden Dark Rye,8.0
1598,J-P-Frazier,Basil Hayden Dark Rye,10.0
1599,kvnkennedy817,Basil Hayden Dark Rye,8.0
1600,Kunal-Brahmbhatt,Basil Hayden Dark Rye,6.0
1601,stp2011,Basil Hayden Dark Rye,8.0
1602,Eli31,Basil Hayden Dark Rye,8.0
1603,jml5232,Basil Hayden Dark Rye,10.0
1604,Jen,Basil Hayden Dark Rye,10.0
1605,mundivagant,Basil Hayden Dark Rye,6.0
1606,stp2011,Basil Hayden Dark Rye,6.0
1607,johnver,Basil Hayden Dark Rye,8.0
1608,Bergkampgunner,Basil Hayden Dark Rye,6.0
1609,jjeve,Basil Hayden Dark Rye,10.0
1610,RCL,Basil Hayden Dark Rye,6.0
1611,amit_ahuja,Basil Hayden Dark Rye,8.0
1612,Ken-Hudgins,Basil Hayden Dark Rye,4.0
1613,TheColeWebster,Basil Hayden Dark Rye,10.0
1614,tophHATESzmbies,Basil Hayden Dark Rye,7.0
1615,michellecvach,Basil Hayden Dark Rye,10.0
1616,PhxCheesehead11,Basil Hayden Dark Rye,10.0
1617,Greystoke,Basil Hayden Dark Rye,4.0
1618,SnazzyGent,Basil Hayden Dark Rye,8.0
1619,RTjeepman,Basil Hayden Dark Rye,6.0
1620,Ellswjoker,Basil Hayden Dark Rye,8.0
1621,scotch_whiskey_adventures,Basil Hayden Dark Rye,8.0
1622,Mrbroodwitch,Basil Hayden Dark Rye,10.0
1623,steadmonster,Basil Hayden Dark Rye,8.0
1624,dmoney5001,Basil Hayden Dark Rye,10.0
1625,Charlie-Robbins,Basil Hayden Dark Rye,8.0
1626,bahyman,Basil Hayden Dark Rye,8.0
1627,jan5paugh,Basil Hayden Dark Rye,8.0
1628,Chuchi-L-Arcilla,Basil Hayden Dark Rye,6.0
1629,hkman,Basil Hayden Dark Rye,
1630,draconianhand,Basil Hayden Dark Rye,10.0
1631,Tim-Fenlon,Basil Hayden Dark Rye,8.0
1632,John-Fleischauer,Basil Hayden Dark Rye,8.0
1633,Skootch77,Basil Hayden Dark Rye,4.0
1634,shortword,Basil Hayden Dark Rye,8.0
1635,caveman,Basil Hayden Dark Rye,2.0
1636,stave000,Basil Hayden Dark Rye,8.0
1637,johnnychimpo81,Basil Hayden Dark Rye,6.0
1638,teofabi,Basil Hayden Dark Rye,8.0
1639,JoMineault,Basil Hayden Dark Rye,8.0
1640,shanedav,Basil Hayden Dark Rye,2.0
1641,Kyleritter,Basil Hayden Dark Rye,6.0
1642,shane1097,Basil Hayden Dark Rye,8.0
1643,iambradleigh,Basil Hayden Dark Rye,8.0
1644,Lignum,Basil Hayden Dark Rye,8.0
1645,The_Real_Chap,Basil Hayden Dark Rye,10.0
1646,Ross-Watkins,Basil Hayden Dark Rye,8.0
1647,ericfitzgerald,Basil Hayden Dark Rye,4.0
1648,mucker,Basil Hayden Dark Rye,6.0
1649,justintime,Basil Hayden Dark Rye,8.0
1650,glenlowfi,Basil Hayden Dark Rye,8.0
1651,dforti1,Basil Hayden Dark Rye,2.0
1652,jthart,Basil Hayden Dark Rye,10.0
1653,pittmann2,Basil Hayden Dark Rye,6.0
1654,volchase,Basil Hayden Dark Rye,4.0
1655,WillChilds,Basil Hayden Dark Rye,8.0
1656,sippinwhiskey,Basil Hayden Dark Rye,8.0
1657,MG711,Basil Hayden Dark Rye,10.0
1658,Cody-Ray,Basil Hayden Dark Rye,6.0
1659,fmart11,Basil Hayden Dark Rye,8.0
1660,edovre,Basil Hayden Dark Rye,8.0
1661,NordicGunslinger,Basil Hayden Dark Rye,10.0
1662,marshall8840,Basil Hayden Dark Rye,10.0
1663,jesseb79,Basil Hayden Dark Rye,10.0
1664,timreedbryant,Basil Hayden Dark Rye,8.0
1665,torgex,Basil Hayden Dark Rye,6.0
1666,cdillon,Basil Hayden Dark Rye,6.0
1667,NicholeRoberts,Basil Hayden Dark Rye,10.0
1668,demarcusa,Basil Hayden Dark Rye,6.0
1669,Chris4,Basil Hayden Dark Rye,4.0
1670,danielk3674,Basil Hayden Dark Rye,2.0
1671,c0wsg0mo00,Basil Hayden Dark Rye,4.0
1672,Susan-Jackson,Basil Hayden Dark Rye,10.0
1673,epmontieljr,Basil Hayden Dark Rye,8.0
1674,Joseph-Guarneri,Basil Hayden Dark Rye,8.0
1675,GSmith821,Basil Hayden Dark Rye,8.0
1676,johanley,Basil Hayden Dark Rye,10.0
1677,The_Wolf_of_Whiskey,Basil Hayden Dark Rye,10.0
1678,Thomas-Devore,Basil Hayden Dark Rye,8.0
1679,Terry-Kolody,Basil Hayden Dark Rye,8.0
1680,mike_thorpe,Basil Hayden Dark Rye,8.0
1681,r0gates,Basil Hayden Dark Rye,6.0
1682,martyrob,Basil Hayden Dark Rye,6.0
1683,Toadallen,Basil Hayden Dark Rye,2.0
1684,IED_Rockstar,Basil Hayden Dark Rye,8.0
1685,tcooperlong,Basil Hayden Dark Rye,6.0
1686,Rico-Wisner,Basil Hayden Dark Rye,8.0
1687,Johnny-3-Page,Basil Hayden Dark Rye,6.0
1688,Samuel-Keats,Basil Hayden Dark Rye,6.0
1689,dmneser,Basil Hayden Dark Rye,8.0
1690,edcabellon,Basil Hayden Dark Rye,10.0
1691,aardemae,Basil Hayden Dark Rye,4.0
1692,abooden,Basil Hayden Dark Rye,8.0
1693,Dram-tastic,Basil Hayden Dark Rye,8.0
1694,Embargo22,Basil Hayden Dark Rye,8.0
1695,Revere,Basil Hayden Dark Rye,2.0
1696,Scal,Basil Hayden Dark Rye,6.0
1697,LCPfraTN,Basil Hayden Dark Rye,6.0
1698,pjbdavis,Basil Hayden Dark Rye,6.0
1699,arl851,Basil Hayden Dark Rye,8.0
1700,nickofbouchard,Basil Hayden Dark Rye,5.0
1701,tastersjournal,Basil Hayden Dark Rye,10.0
1702,Stuart-Nelson1,Basil Hayden Dark Rye,8.0
1703,Nangsta,Basil Hayden Dark Rye,6.0
1704,dmc,Basil Hayden Dark Rye,6.0
1705,thetoolman007,Basil Hayden Dark Rye,10.0
1706,mjhaggerty,Basil Hayden Dark Rye,4.0
1707,RecombinantDAD,Basil Hayden Dark Rye,6.0
1708,middletonbd,Basil Hayden Dark Rye,4.0
1709,TMH478,Basil Hayden Dark Rye,8.0
1710,bradylovesscotch,Basil Hayden Dark Rye,6.0
1711,JBakerXK,Basil Hayden Dark Rye,10.0
1712,mjolsson,Basil Hayden Dark Rye,8.0
1713,bnkr,Basil Hayden Dark Rye,10.0
1714,jasonking,Basil Hayden Dark Rye,8.0
1715,DrBump,Basil Hayden Dark Rye,4.0
1716,Daniel-Washam,Basil Hayden Dark Rye,8.0
1717,TCTollman,Basil Hayden Dark Rye,8.0
1718,roc2062,Basil Hayden Dark Rye,7.0
1719,Brian-Russell1,Basil Hayden Dark Rye,6.0
1720,mobusml,Basil Hayden Dark Rye,8.0
1721,mjenidi,Basil Hayden Dark Rye,10.0
1722,bourbnhuntr,Basil Hayden Dark Rye,6.0
1723,calicjhw,Basil Hayden Dark Rye,10.0
1724,Eransburgh,Basil Hayden Dark Rye,8.0
1725,MDK12229,Basil Hayden Dark Rye,8.0
1726,Georgia-Renee,Basil Hayden Dark Rye,10.0
1727,Bourbon-life1,Basil Hayden Dark Rye,
1728,WhiskeyDic02,Basil Hayden Dark Rye,6.0
1729,dmcmrey,Basil Hayden Dark Rye,4.0
1730,-JCornelius-,Basil Hayden Dark Rye,10.0
1731,gkieckhefer,Basil Hayden Dark Rye,6.0
1732,RudiCoetzee,Basil Hayden Dark Rye,
1733,tripleckranch,Basil Hayden Dark Rye,10.0
1734,tklassman,Basil Hayden Dark Rye,6.0
1735,dklassman,Basil Hayden Dark Rye,8.0
1736,swhamilton215,Basil Hayden Dark Rye,10.0
1737,Matthew-Bertovich,Basil Hayden Dark Rye,
1738,rokit55,Basil Hayden Dark Rye,10.0
1739,shire17,Basil Hayden Dark Rye,6.0
1740,OptimusPrime06,Basil Hayden Dark Rye,8.0
1741,theheierpower,Basil Hayden Dark Rye,6.0
1742,jpod,Basil Hayden Dark Rye,8.0
1743,Top_Shelf_Tipsy,Basil Hayden Dark Rye,6.0
1744,DtaTrev316,Basil Hayden Dark Rye,10.0
1745,knightryder,Basil Hayden Dark Rye,8.0
1746,joelcparker,Basil Hayden Dark Rye,6.0
1747,haddysberry,Basil Hayden Dark Rye,6.0
1748,deepthought42,Basil Hayden Dark Rye,10.0
1749,Dan-Viaches,Basil Hayden Dark Rye,4.0
1750,stllam,Basil Hayden Dark Rye,8.0
1751,Bryan-Murdock,Basil Hayden Dark Rye,6.0
1752,Evilbiochemist,Basil Hayden Dark Rye,4.0
1753,baseballandbourbonbro,Basil Hayden Dark Rye,4.0
1754,Nimrod107,Basil Hayden Dark Rye,8.0
1755,vegaswhiskey,Basil Hayden Dark Rye,8.0
1756,Kilo11,Basil Hayden Dark Rye,10.0
1757,Mike-McNea,Basil Hayden Dark Rye,10.0
1758,Andy-Grove,Basil Hayden Dark Rye,6.0
1759,smilway,Basil Hayden Dark Rye,10.0
1760,Zach-Nachazel,Basil Hayden Dark Rye,6.0
1761,Greenldr,Basil Hayden Dark Rye,8.0
1762,leakes7,Basil Hayden Dark Rye,8.0
1763,lushmomo,Basil Hayden Dark Rye,2.0
1764,dt00pp,Basil Hayden Dark Rye,6.0
1765,Benjamin-Hamborg,Basil Hayden Dark Rye,6.0
1766,dstyles23,Basil Hayden Dark Rye,2.0
1767,hendricks-robert-r,Basil Hayden Dark Rye,6.0
1768,braniganmark,Basil Hayden Dark Rye,6.0
1769,MikeWood,Basil Hayden Dark Rye,4.0
1770,406tastingroom,Basil Hayden Dark Rye,4.0
1771,skakmca,Basil Hayden Dark Rye,8.0
1772,Seth-Ten-Broeke,Basil Hayden Dark Rye,6.0
1773,Kent,Basil Hayden Dark Rye,6.0
1774,Rebecca-Friedberg,Basil Hayden Dark Rye,8.0
1775,boviscopophobic,Basil Hayden Dark Rye,6.0
1776,Whitney-Spinks,Basil Hayden Dark Rye,8.0
1777,whiskey_whisky_,Basil Hayden Dark Rye,6.0
1778,jenny86,Basil Hayden Dark Rye,10.0
1779,Bill71203,Basil Hayden Dark Rye,6.0
1780,djembe_,Catskill Straight Rye Whiskey,7.0
1781,CrazySteve5575,Catskill Straight Rye Whiskey,6.0
1782,scooterscooter1832,Catskill Straight Rye Whiskey,5.0
1783,jjunq,Catskill Straight Rye Whiskey,8.0
1784,Gcanton,Catskill Straight Rye Whiskey,6.0
1785,skibeast,Catskill Straight Rye Whiskey,6.0
1786,VincenzoSalvatore,Catskill Straight Rye Whiskey,8.0
1787,brent,Catskill Straight Rye Whiskey,6.0
1788,Elw00t,Catskill Straight Rye Whiskey,8.0
1789,kmsmith2425,Catskill Straight Rye Whiskey,4.0
1790,NachoDR,Catskill Straight Rye Whiskey,10.0
1791,wanderingjedi,Catskill Straight Rye Whiskey,8.0
1792,mjolsson,Catskill Straight Rye Whiskey,6.0
1793,danleds,Catskill Straight Rye Whiskey,8.0
1794,matgoods1,Catskill Straight Rye Whiskey,8.0
1795,rodion8rodion,Copper Run Ozark Mountain Moonshine,4.0
1796,EddeMorgan,Copper Run Ozark Mountain Moonshine,6.0
1797,Justin-Abbott,Copper Run Ozark Mountain Moonshine,4.0
1798,Alex-Scoggins,Deerhammer Whitewater Whiskey,8.0
1799,Whiskeynwood,Deerhammer Whitewater Whiskey,6.0
1800,bubbahass,Deerhammer Whitewater Whiskey,8.0
1801,KillbourneHack,291 Colorado Rye Whiskey White Dog,3.0
1802,Micah-Renck,291 Colorado Rye Whiskey White Dog,6.0
1803,MountainRoot,291 Colorado Rye Whiskey White Dog,6.0
1804,fishn4life,291 Colorado Bourbon,8.0
1805,Robert-Wendt,291 Colorado Bourbon,7.0
1806,bbob,291 Colorado Bourbon,10.0
1807,dannypfeiffer,291 Colorado Bourbon,8.0
1808,bzuhlke,291 Colorado Bourbon,8.0
1809,theindianaustin,291 Colorado Bourbon,7.0
1810,jafogelson,291 Colorado Bourbon,7.0
1811,camporter10,291 Colorado Bourbon,7.0
1812,Micah-Renck,291 Colorado Bourbon,7.0
1813,RBH82,291 Colorado Bourbon,7.0
1814,azber,291 Colorado Bourbon,7.0
1815,Dustin-Souza,291 Colorado Bourbon,8.0
1816,mascasa,291 Colorado Bourbon,8.0
1817,Malpaso5280,291 Colorado Bourbon,7.0
1818,Malpaso5280,291 Colorado Bourbon,8.0
1819,caveman,291 Colorado Bourbon,6.0
1820,WhiskeyandSports,291 Colorado Bourbon,10.0
1821,bourbon2018,291 Colorado Bourbon,6.0
1822,caveman,291 Colorado Bourbon,4.0
1823,MrSpiffy,291 Colorado Bourbon,8.0
1824,TheGlenn,291 Colorado Bourbon,6.0
1825,RCL,291 Colorado Bourbon,8.0
1826,pterisaur,291 Colorado Bourbon,6.0
1827,Kevin-Christopher,291 Colorado Bourbon,8.0
1828,Sk8blitz23,291 Colorado Bourbon,6.0
1829,Rudolph-Lucchesi,291 Colorado Bourbon,10.0
1830,jwilson2514,291 Colorado Bourbon,
1831,Brizzle12,291 Colorado Bourbon,6.0
1832,bataviancav,291 Colorado Bourbon,6.0
1833,jsn_thomas,291 Colorado Bourbon,8.0
1834,dwa0206,291 Colorado Bourbon,8.0
1835,David-Grundy,291 Colorado Bourbon,8.0
1836,jbman73175,291 Colorado Bourbon,8.0
1837,cjjtahoe,291 Colorado Bourbon,10.0
1838,Whiskeynwood,291 Colorado Bourbon,4.0
1839,TheDudeAbides78,291 Colorado Bourbon,4.0
1840,Wrightj18,291 Colorado Bourbon,8.0
1841,Patterc,291 Colorado Bourbon,8.0
1842,Matt-Snodgrass,291 Colorado Bourbon,2.0
1843,Graham-Lammers-III,291 Colorado Bourbon,10.0
1844,finerrecliner,Maryland Club Straight Bourbon,4.0
1845,psumags22,Maryland Club Straight Bourbon,4.0
1846,Brian-Kissel,J.W. Dant Bourbon Bottled in Bond,7.0
1847,Jdimler,J.W. Dant Bourbon Bottled in Bond,5.0
1848,MSA941,J.W. Dant Bourbon Bottled in Bond,7.0
1849,cliff_booth,J.W. Dant Bourbon Bottled in Bond,6.0
1850,mikegoodner,J.W. Dant Bourbon Bottled in Bond,9.0
1851,bergy,J.W. Dant Bourbon Bottled in Bond,5.0
1852,TommyMac,J.W. Dant Bourbon Bottled in Bond,7.0
1853,ChicageauxMurph,J.W. Dant Bourbon Bottled in Bond,7.0
1854,pradoe,J.W. Dant Bourbon Bottled in Bond,5.0
1855,pstorey,J.W. Dant Bourbon Bottled in Bond,7.0
1856,pbrown76,J.W. Dant Bourbon Bottled in Bond,5.0
1857,alshepherd1,J.W. Dant Bourbon Bottled in Bond,7.0
1858,pourgasms,J.W. Dant Bourbon Bottled in Bond,6.0
1859,scottr3,J.W. Dant Bourbon Bottled in Bond,5.0
1860,jeffzep,J.W. Dant Bourbon Bottled in Bond,9.0
1861,Jay-Clay,J.W. Dant Bourbon Bottled in Bond,7.0
1862,William-Hickman,J.W. Dant Bourbon Bottled in Bond,
1863,Leroy-Johnson,J.W. Dant Bourbon Bottled in Bond,7.0
1864,tjvincent10,J.W. Dant Bourbon Bottled in Bond,8.0
1865,chilhowee12,J.W. Dant Bourbon Bottled in Bond,6.0
1866,Dee-Hill-Zuganelli,J.W. Dant Bourbon Bottled in Bond,5.0
1867,rudhamayne,J.W. Dant Bourbon Bottled in Bond,
1868,Leroy-Johnson,J.W. Dant Bourbon Bottled in Bond,8.0
1869,Jake-Meyer,J.W. Dant Bourbon Bottled in Bond,7.0
1870,Evanbio,J.W. Dant Bourbon Bottled in Bond,6.0
1871,kudru02,J.W. Dant Bourbon Bottled in Bond,
1872,ICEMANhalo96,J.W. Dant Bourbon Bottled in Bond,7.0
1873,Anthony-Surico,J.W. Dant Bourbon Bottled in Bond,8.0
1874,Bourbon_Obsessed_Lexington,J.W. Dant Bourbon Bottled in Bond,2.0
1875,zmasc,J.W. Dant Bourbon Bottled in Bond,6.0
1876,ptdavidson27,J.W. Dant Bourbon Bottled in Bond,6.0
1877,ptdavidson27,J.W. Dant Bourbon Bottled in Bond,5.0
1878,StevenP1961,J.W. Dant Bourbon Bottled in Bond,7.0
1879,Joey-Bartelson1,J.W. Dant Bourbon Bottled in Bond,7.0
1880,Jace-Hicks,J.W. Dant Bourbon Bottled in Bond,8.0
1881,Thomas-Carino,J.W. Dant Bourbon Bottled in Bond,7.0
1882,Ttocsffej,J.W. Dant Bourbon Bottled in Bond,6.0
1883,Chris-Fine,J.W. Dant Bourbon Bottled in Bond,7.0
1884,Jason_Hall,J.W. Dant Bourbon Bottled in Bond,7.0
1885,IndoAaron13,J.W. Dant Bourbon Bottled in Bond,7.0
1886,boviscopophobic,J.W. Dant Bourbon Bottled in Bond,9.0
1887,mark2309,J.W. Dant Bourbon Bottled in Bond,7.0
1888,DocHox,J.W. Dant Bourbon Bottled in Bond,9.0
1889,czekalski17,J.W. Dant Bourbon Bottled in Bond,6.0
1890,BigJimFolsom,J.W. Dant Bourbon Bottled in Bond,8.0
1891,abeman23,J.W. Dant Bourbon Bottled in Bond,8.0
1892,timbukdrew,J.W. Dant Bourbon Bottled in Bond,5.0
1893,Chad-Robinson,J.W. Dant Bourbon Bottled in Bond,8.0
1894,jbranch38,J.W. Dant Bourbon Bottled in Bond,7.0
1895,John_Q_Dough,J.W. Dant Bourbon Bottled in Bond,5.0
1896,Ben-Green,J.W. Dant Bourbon Bottled in Bond,6.0
1897,Andy-Gaa,J.W. Dant Bourbon Bottled in Bond,6.0
1898,GregAmy,J.W. Dant Bourbon Bottled in Bond,7.0
1899,Dave-Egli,J.W. Dant Bourbon Bottled in Bond,7.0
1900,bigdaddywhiskey,J.W. Dant Bourbon Bottled in Bond,8.0
1901,benmurray,J.W. Dant Bourbon Bottled in Bond,6.0
1902,njcornett,J.W. Dant Bourbon Bottled in Bond,7.0
1903,Ian-Iliff,J.W. Dant Bourbon Bottled in Bond,7.0
1904,keithgur,J.W. Dant Bourbon Bottled in Bond,8.0
1905,NealtheDeal,J.W. Dant Bourbon Bottled in Bond,
1906,seamusmcgee,J.W. Dant Bourbon Bottled in Bond,5.0
1907,octopod,J.W. Dant Bourbon Bottled in Bond,5.0
1908,jthoussami,J.W. Dant Bourbon Bottled in Bond,7.0
1909,T-Scott,J.W. Dant Bourbon Bottled in Bond,8.0
1910,T-Scott,J.W. Dant Bourbon Bottled in Bond,7.0
1911,apswantz417,J.W. Dant Bourbon Bottled in Bond,7.0
1912,Cody-Mays,J.W. Dant Bourbon Bottled in Bond,8.0
1913,PappyPenz,J.W. Dant Bourbon Bottled in Bond,7.0
1914,Rebellion1794,J.W. Dant Bourbon Bottled in Bond,7.0
1915,Jarryd-Lancaster,J.W. Dant Bourbon Bottled in Bond,7.0
1916,NOCONC,J.W. Dant Bourbon Bottled in Bond,9.0
1917,evan_schwartz,J.W. Dant Bourbon Bottled in Bond,6.0
1918,Darcy-Nugent,J.W. Dant Bourbon Bottled in Bond,6.0
1919,sobesharpe,J.W. Dant Bourbon Bottled in Bond,9.0
1920,Basstracker,J.W. Dant Bourbon Bottled in Bond,8.0
1921,koeppel18,J.W. Dant Bourbon Bottled in Bond,8.0
1922,stephsuss,J.W. Dant Bourbon Bottled in Bond,7.0
1923,gldngrhm,J.W. Dant Bourbon Bottled in Bond,7.0
1924,thomasjocken,J.W. Dant Bourbon Bottled in Bond,6.0
1925,mmilner11,J.W. Dant Bourbon Bottled in Bond,
1926,Tim-Fenlon,J.W. Dant Bourbon Bottled in Bond,9.0
1927,tmburleson,J.W. Dant Bourbon Bottled in Bond,4.0
1928,dogmatagram,J.W. Dant Bourbon Bottled in Bond,4.0
1929,Tim-Fenlon,J.W. Dant Bourbon Bottled in Bond,6.0
1930,BourbonMe,J.W. Dant Bourbon Bottled in Bond,6.0
1931,josh_mcateer,J.W. Dant Bourbon Bottled in Bond,4.0
1932,Phil-Berry,J.W. Dant Bourbon Bottled in Bond,8.0
1933,Ttocsffej,J.W. Dant Bourbon Bottled in Bond,8.0
1934,doneeb,J.W. Dant Bourbon Bottled in Bond,8.0
1935,littlestoney406,J.W. Dant Bourbon Bottled in Bond,8.0
1936,Rackuzius,J.W. Dant Bourbon Bottled in Bond,10.0
1937,happysdad,J.W. Dant Bourbon Bottled in Bond,6.0
1938,Brett-Reusch,J.W. Dant Bourbon Bottled in Bond,8.0
1939,philthy91,J.W. Dant Bourbon Bottled in Bond,6.0
1940,mcrawford,J.W. Dant Bourbon Bottled in Bond,8.0
1941,MajorHop,J.W. Dant Bourbon Bottled in Bond,6.0
1942,Phil-razmataz-berry,J.W. Dant Bourbon Bottled in Bond,6.0
1943,crmaynard30,J.W. Dant Bourbon Bottled in Bond,8.0
1944,brettatlas,J.W. Dant Bourbon Bottled in Bond,4.0
1945,Peidsness,J.W. Dant Bourbon Bottled in Bond,8.0
1946,Emessa1,J.W. Dant Bourbon Bottled in Bond,
1947,jwdant,J.W. Dant Bourbon Bottled in Bond,10.0
1948,Brendan-Edwards,J.W. Dant Bourbon Bottled in Bond,8.0
1949,astropup,J.W. Dant Bourbon Bottled in Bond,2.0
1950,Don0619,J.W. Dant Bourbon Bottled in Bond,8.0
1951,wjdaniels,J.W. Dant Bourbon Bottled in Bond,4.0
1952,rwellen,J.W. Dant Bourbon Bottled in Bond,8.0
1953,gkranz,J.W. Dant Bourbon Bottled in Bond,4.0
1954,Razzoo,J.W. Dant Bourbon Bottled in Bond,4.0
1955,Wheatables02,J.W. Dant Bourbon Bottled in Bond,6.0
1956,gslucas,J.W. Dant Bourbon Bottled in Bond,6.0
1957,Ian-Henderson,J.W. Dant Bourbon Bottled in Bond,6.0
1958,dirty_newport,J.W. Dant Bourbon Bottled in Bond,6.0
1959,Fletch47,J.W. Dant Bourbon Bottled in Bond,10.0
1960,harrbj01,J.W. Dant Bourbon Bottled in Bond,4.0
1961,jly500,J.W. Dant Bourbon Bottled in Bond,6.0
1962,quickwing,J.W. Dant Bourbon Bottled in Bond,6.0
1963,Manu78,Borders Single Grain Scotch Whisky,9.0
1964,Joe_C,Borders Single Grain Scotch Whisky,2.0
1965,rebekah,Borders Single Grain Scotch Whisky,6.0
1966,Darren_Grover,Borders Single Grain Scotch Whisky,8.0
1967,Garls86,Borders Single Grain Scotch Whisky,8.0
1968,Stevie-Chen,Borders Single Grain Scotch Whisky,10.0
1969,conknw7,Borders Single Grain Scotch Whisky,10.0
1970,Bongo7607,Borders Single Grain Scotch Whisky,6.0
1971,FNKBR,Borders Single Grain Scotch Whisky,8.0
1972,Sune-Christiansen,Glen Deveron 16 Year,6.0
1973,ArthurH,Glen Deveron 16 Year,8.0
1974,aguakil,Glen Deveron 16 Year,6.0
1975,gavthrax,Glen Deveron 16 Year,
1976,Emiliano-Waltrick,Glen Deveron 16 Year,8.0
1977,idarknight,Glen Deveron 16 Year,6.0
1978,ArthurH,Glen Deveron 16 Year,7.0
1979,Scott-Hardie,Glen Deveron 16 Year,7.0
1980,EVRY48,Glen Deveron 16 Year,6.0
1981,casparwhittey,Glen Deveron 16 Year,8.0
1982,Pimian,Glen Deveron 16 Year,8.0
1983,Paul-Weiss,Glen Deveron 16 Year,7.0
1984,Anton-Shargin,Glen Deveron 16 Year,8.0
1985,casparwhittey,Glen Deveron 16 Year,6.0
1986,Paul-Weiss,Glen Deveron 16 Year,8.0
1987,Uts,Glen Deveron 16 Year,7.0
1988,gmrocks,Glen Deveron 16 Year,6.0
1989,dedocNJ,Glen Deveron 16 Year,7.0
1990,deschuele,Glen Deveron 16 Year,6.0
1991,Just1n-Sawyer,Glen Deveron 16 Year,8.0
1992,ankit_mehra,Glen Deveron 16 Year,7.0
1993,arrrrr,Glen Deveron 16 Year,8.0
1994,bernardoalmeida,Glen Deveron 16 Year,7.0
1995,hulse2u,Glen Deveron 16 Year,8.0
1996,aefremov,Glen Deveron 16 Year,8.0
1997,JonasFjeld,Glen Deveron 16 Year,6.0
1998,WhiskeyZiggy,Glen Deveron 16 Year,8.0
1999,jodko,Glen Deveron 16 Year,6.0
2000,danielace,Glen Deveron 16 Year,7.0
2001,-----------670,Glen Deveron 16 Year,7.0
2002,powerpk,Glen Deveron 16 Year,7.0
2003,claptonfan756,Glen Deveron 16 Year,7.0
2004,DDPegger,Glen Deveron 16 Year,6.0
2005,dankahn,Glen Deveron 16 Year,7.0
2006,ru2ber,Glen Deveron 16 Year,9.0
2007,lostboyd,Glen Deveron 16 Year,
2008,DrewHogg,Glen Deveron 16 Year,8.0
2009,thomar4,Glen Deveron 16 Year,10.0
2010,Catchfraise,Glen Deveron 16 Year,8.0
2011,Mark-D1010,Glen Deveron 16 Year,6.0
2012,drunkligon,Glen Deveron 16 Year,6.0
2013,kimb,Glen Deveron 16 Year,8.0
2014,rawalker,Glen Deveron 16 Year,8.0
2015,Elaina,Glen Deveron 16 Year,4.0
2016,Aleksandr-Maklakov,Glen Deveron 16 Year,8.0
2017,Gscholtes,Glen Deveron 16 Year,
2018,dfaze,Glen Deveron 16 Year,
2019,Serban,Glen Deveron 16 Year,6.0
2020,rfekete,Glen Deveron 16 Year,7.0
2021,Konur,Glen Deveron 16 Year,9.0
2022,Viktor-Johansson,Glen Deveron 16 Year,6.0
2023,Anupam-Gupta,Glen Deveron 16 Year,8.0
2024,stephenschimpf,Glen Deveron 16 Year,6.0
2025,Arnon-Goldstein,Glen Deveron 16 Year,7.0
2026,soumyaghosh,Glen Deveron 16 Year,8.0
2027,peterweinman,Glen Deveron 16 Year,6.0
2028,James-Stanton,Glen Deveron 16 Year,8.0
2029,fabiopiaui,Glen Deveron 16 Year,8.0
2030,halshawi,Glen Deveron 16 Year,7.0
2031,coxymccoxy,Glen Deveron 16 Year,7.0
2032,levikurti,Glen Deveron 16 Year,7.0
2033,Nick3db,Glen Deveron 16 Year,6.0
2034,ThorstenA,Glen Deveron 16 Year,6.0
2035,sbanka,Glen Deveron 16 Year,5.0
2036,cmtekautz,Glen Deveron 16 Year,9.0
2037,dadolfi,Glen Deveron 16 Year,8.0
2038,RobinW,Glen Deveron 16 Year,6.0
2039,squeezah,Glen Deveron 16 Year,9.0
2040,Rolandwong,Glen Deveron 16 Year,8.0
2041,MayIHaveASip,Glen Deveron 16 Year,4.0
2042,Sam-oliver07,Glen Deveron 16 Year,6.0
2043,Roswell-D-Dog,Glen Deveron 16 Year,8.0
2044,belias,Glen Deveron 16 Year,6.0
2045,Pablito,Glen Deveron 16 Year,6.0
2046,Skayfe,Glen Deveron 16 Year,8.0
2047,dinhtuan,Glen Deveron 16 Year,10.0
2048,fenway130,Glen Deveron 16 Year,4.0
2049,achan,Glen Deveron 16 Year,4.0
2050,marvthegrate,Glen Deveron 16 Year,8.0
2051,Simon-Desplanque,Glen Deveron 16 Year,8.0
2052,whyte,Glen Deveron 16 Year,6.0
2053,ramgo,Glen Deveron 16 Year,6.0
2054,Elwynor,Glen Deveron 16 Year,8.0
2055,Steve-Newton,Glen Deveron 16 Year,6.0
2056,atxace,Glen Deveron 16 Year,6.0
2057,Jeepers,Glen Deveron 16 Year,4.0
2058,Tim-Alosi,Glen Deveron 16 Year,8.0
