,whisky_id,category,price_tier,abv,smoky,peaty,spicy,herbal,oily,body,rich,sweet,salty,vanilla,tart,fruity,floral
904,904,12,5,0.5140000000000001,0.6,0.6,0.5,0.1,0.4,0.9,0.8,0.7000000000000001,0.33333333333333337,0.3,0.5,0.6,0.10526315789473684
905,905,15,4,0.5020000000000001,0.3,0.0,0.5,0.0,0.4,0.9,0.8,0.6,0.5555555555555556,0.2,0.2,0.5,0.21052631578947367
906,906,6,2,0.2320000000000001,0.4,0.0,0.55,0.4,0.2,0.45,0.4,0.4,0.0,0.45,0.25,0.45,0.3684210526315789
907,907,15,2,0.32000000000000006,0.05,0.0,0.2,0.0,0.15,0.85,0.85,0.6,0.0,0.3,0.1,0.4,0.05263157894736842
908,908,15,5,0.39,0.05,0.0,0.2,0.1,0.35000000000000003,0.6,0.7000000000000001,0.35000000000000003,0.0,0.2,0.15,0.45,0.15789473684210525
909,909,0,4,0.4,0.15,0.0,0.4,0.3,0.15,0.5,0.5,0.5,0.0,0.25,0.45,0.8,0.21052631578947367
910,910,6,2,0.25,0.55,0.0,0.45,0.2,0.35000000000000003,0.45,0.5,0.4,0.0,0.35000000000000003,0.35000000000000003,0.45,0.3157894736842105
911,911,5,4,0.7140000000000001,0.0,0.0,0.35000000000000003,0.0,0.15,0.25,0.5,0.2,0.16666666666666669,0.15,0.1,0.0,0.0
912,912,18,3,0.4700000000000001,0.4,0.0,0.65,0.25,0.1,0.45,0.45,0.45,0.0,0.4,0.5,0.3,0.0
913,913,5,5,0.44000000000000006,0.1,0.0,0.6,0.1,0.0,0.8,0.9,0.7000000000000001,0.11111111111111112,0.8,0.0,0.0,0.0
914,914,15,3,0.376,0.3,0.0,0.8,0.45,0.45,0.8,0.9,0.7000000000000001,0.22222222222222224,0.5,0.3,0.7000000000000001,0.3157894736842105
915,915,15,5,0.26,0.3,0.0,0.9,0.6,0.5,1.0,1.0,0.6,0.33333333333333337,0.3,0.6,0.4,0.21052631578947367
916,916,15,5,0.33799999999999997,0.15,0.0,0.75,0.15,0.15,0.45,0.45,0.4,0.16666666666666669,0.25,0.4,0.7000000000000001,0.15789473684210525
917,917,12,5,0.658,0.6,0.45,0.3,0.1,0.45,0.55,0.4,0.35000000000000003,0.33333333333333337,0.2,0.25,0.25,0.10526315789473684
918,918,12,3,0.4,0.6,0.75,0.3,0.35000000000000003,0.5,0.55,0.6,0.35000000000000003,0.22222222222222224,0.2,0.2,0.15,0.15789473684210525
919,919,5,4,0.4,0.1,0.0,0.4,0.25,0.4,0.55,0.65,0.7000000000000001,0.05555555555555556,0.65,0.15,0.2,0.15789473684210525
920,920,6,3,0.30000000000000004,0.5,0.0,0.55,0.25,0.2,0.5,0.5,0.55,0.0,0.4,0.2,0.4,0.2631578947368421
921,921,15,4,0.368,0.0,0.0,0.4,0.1,0.6,0.9,1.0,0.8,0.0,0.5,0.3,0.7000000000000001,0.3157894736842105
922,922,5,3,0.30000000000000004,0.15,0.0,0.45,0.25,0.45,0.6,0.65,0.7000000000000001,0.05555555555555556,0.45,0.15,0.4,0.15789473684210525
923,923,5,4,0.5359999999999999,0.2,0.0,0.5,0.4,0.3,0.9,0.7000000000000001,0.7000000000000001,0.0,0.8,0.4,0.5,0.631578947368421
924,924,9,2,0.30400000000000005,0.2,0.0,0.5,0.3,0.1,0.7000000000000001,0.8,0.7000000000000001,0.11111111111111112,0.9,0.0,0.2,0.0
925,925,15,4,0.5140000000000001,0.0,0.0,0.3,0.25,0.4,0.7000000000000001,0.75,0.3,0.0,0.25,0.35000000000000003,0.5,0.10526315789473684
926,926,15,5,0.5540000000000002,0.05,0.0,0.2,0.1,0.4,0.5,0.55,0.3,0.0,0.25,0.5,0.45,0.10526315789473684
927,927,4,4,0.4600000000000001,0.0,0.0,0.65,0.4,0.4,0.6,0.55,0.4,0.0,0.25,0.15,0.3,0.05263157894736842
928,928,5,4,0.30400000000000005,0.1,0.0,0.65,0.2,0.6,0.75,0.7000000000000001,0.65,0.0,0.6,0.15,0.2,0.10526315789473684
929,929,15,5,0.3740000000000001,0.1,0.0,0.55,0.55,0.4,0.6,0.8,0.8,0.33333333333333337,0.6,0.65,0.8,0.42105263157894735
930,930,15,4,0.32000000000000006,0.1,0.0,0.6,0.35000000000000003,0.3,0.5,0.45,0.45,0.0,0.4,0.3,0.45,0.3684210526315789
931,931,9,4,0.26,0.1,0.0,0.3,0.15,0.4,0.7000000000000001,0.75,0.7000000000000001,0.0,0.5,0.05,0.6,0.10526315789473684
932,932,11,5,0.44200000000000006,0.3,0.25,0.3,0.1,0.35000000000000003,0.5,0.65,0.2,0.2777777777777778,0.15,0.1,0.3,0.15789473684210525
933,933,12,5,0.32000000000000006,0.8,0.4,0.15,0.1,0.3,0.5,0.6,0.85,0.33333333333333337,0.15,0.25,0.75,0.21052631578947367
934,934,9,5,0.21000000000000008,0.1,0.0,0.3,0.25,0.35000000000000003,0.6,0.6,0.5,0.0,0.4,0.1,0.3,0.21052631578947367
935,935,6,2,0.4,0.35000000000000003,0.0,0.55,0.2,0.2,0.45,0.5,0.52,0.0,0.45,0.3,0.55,0.3684210526315789
936,936,5,3,0.3400000000000001,0.25,0.0,0.55,0.1,0.0,0.4,0.65,0.6,0.0,0.55,0.1,0.4,0.05263157894736842
937,937,4,5,0.32000000000000006,0.2,0.0,0.6,0.2,0.5,0.7000000000000001,0.7000000000000001,0.6,0.22222222222222224,0.8,0.3,0.6,0.3157894736842105
938,938,15,5,0.26,0.4,0.2,0.1,0.15,0.3,0.6,0.5,0.79,0.22222222222222224,0.2,0.14,0.85,0.3157894736842105
939,939,15,4,0.366,0.15,0.0,0.15,0.1,0.1,0.3,0.35000000000000003,0.25,0.0,0.3,0.0,0.5,0.2631578947368421
940,940,5,4,0.6819999999999998,0.3,0.0,0.4,0.35000000000000003,0.05,0.4,0.4,0.7000000000000001,0.0,0.4,0.3,0.45,0.0
941,941,5,4,0.5200000000000001,0.35000000000000003,0.0,0.55,0.3,0.2,0.53,0.53,0.6,0.0,0.35000000000000003,0.25,0.24,0.0
942,942,15,5,0.4959999999999999,0.1,0.0,0.7000000000000001,0.4,0.2,0.7000000000000001,0.5,0.5,0.11111111111111112,0.7000000000000001,0.3,0.7000000000000001,0.42105263157894735
943,943,15,3,0.32000000000000006,0.2,0.05,0.5,0.3,0.4,0.4,0.35000000000000003,0.2,0.22222222222222224,0.25,0.15,0.15,0.21052631578947367
944,944,6,1,0.30000000000000004,0.4,0.0,0.6,0.2,0.35000000000000003,0.4,0.45,0.5,0.0,0.45,0.25,0.4,0.21052631578947367
945,945,15,5,0.376,0.75,0.3,0.75,0.5,0.4,0.6,0.6,0.55,0.6666666666666667,0.55,0.45,0.7000000000000001,0.21052631578947367
946,946,1,4,0.32000000000000006,0.2,0.0,0.7000000000000001,0.6,0.1,0.6,0.7000000000000001,0.6,0.22222222222222224,0.8,0.3,0.7000000000000001,0.5263157894736842
947,947,12,5,0.43400000000000005,0.8,0.5,0.3,0.2,0.4,0.8,0.7000000000000001,0.5,0.6666666666666667,0.5,0.4,0.3,0.0
948,948,2,3,0.32000000000000006,0.3,0.0,0.6,0.1,0.2,0.7000000000000001,0.8,0.7000000000000001,0.0,0.7000000000000001,0.3,0.4,0.0
949,949,15,4,0.32000000000000006,0.0,0.0,0.2,0.4,0.6,0.6,0.8,0.7000000000000001,0.0,0.3,0.2,0.8,0.7368421052631579
950,950,0,4,0.4,0.9,0.85,0.65,0.2,0.75,0.8,0.7000000000000001,0.8,0.16666666666666669,0.45,0.0,1.0,0.5263157894736842
951,951,15,5,0.41000000000000003,0.15,0.2,0.5,0.3,0.45,0.6,0.65,0.8,0.11111111111111112,0.7000000000000001,0.13,0.85,0.2631578947368421
952,952,13,4,0.41000000000000003,0.4,0.0,0.7000000000000001,0.25,0.3,0.5,0.45,0.55,0.0,0.55,0.15,0.15,0.10526315789473684
953,953,9,2,0.32000000000000006,0.15,0.0,0.3,0.3,0.25,0.3,0.45,0.5,0.0,0.35000000000000003,0.1,0.2,0.10526315789473684
954,954,12,3,0.4,0.75,0.7000000000000001,0.6,0.75,0.3,0.65,0.7000000000000001,0.65,0.6666666666666667,0.5,0.5,0.6,0.6842105263157895
955,955,15,5,0.406,0.1,0.0,0.5,0.4,0.3,0.7000000000000001,0.5,0.4,0.6666666666666667,0.4,0.3,0.6,0.3157894736842105
956,956,1,3,0.26,0.1,0.1,0.6,0.35000000000000003,0.45,0.55,0.55,0.8,0.11111111111111112,0.4,0.3,0.85,0.21052631578947367
957,957,5,3,0.30000000000000004,0.2,0.0,0.7000000000000001,0.0,0.4,0.6,0.8,0.6,0.0,0.8,0.0,0.0,0.0
958,958,6,2,0.20000000000000007,0.45,0.0,0.5,0.1,0.1,0.5,0.6,0.5,0.0,0.4,0.2,0.6,0.2631578947368421
959,959,15,4,0.43000000000000005,0.3,0.0,0.3,0.1,0.1,0.75,0.7000000000000001,0.8,0.0,0.2,0.0,0.5,0.05263157894736842
960,960,15,2,0.32000000000000006,0.25,0.0,0.65,0.15,0.45,0.8,0.85,0.8,0.33333333333333337,0.5,0.0,0.75,0.21052631578947367
961,961,15,4,0.396,0.1,0.0,0.3,0.2,0.5,0.6,0.6,0.85,0.0,0.8,0.8,0.9,0.5263157894736842
962,962,15,5,0.44800000000000006,0.3,0.6,0.2,0.1,0.2,0.6,0.6,0.4,0.22222222222222224,0.3,0.2,0.3,0.3157894736842105
963,963,1,3,0.26,0.0,0.0,0.6,0.2,0.3,0.5,0.6,0.5,0.0,0.4,0.1,0.3,0.21052631578947367
964,964,0,4,0.5240000000000001,0.15,0.2,0.4,0.2,0.1,0.8,0.8,0.6,0.05555555555555556,0.25,0.3,0.5,0.15789473684210525
965,965,15,4,0.20000000000000007,0.1,0.0,0.4,0.3,0.6,0.5,0.6,0.5,0.11111111111111112,0.4,0.2,0.7000000000000001,0.42105263157894735
966,966,5,3,0.5200000000000001,0.15,0.0,0.35000000000000003,0.05,0.0,0.4,0.25,0.3,0.0,0.35000000000000003,0.0,0.15,0.05263157894736842
967,967,13,3,0.41800000000000004,0.15,0.0,0.9,0.25,0.5,0.75,0.6,0.85,0.16666666666666669,0.7000000000000001,0.15,0.75,0.21052631578947367
968,968,8,2,0.0,0.1,0.0,0.05,0.0,0.0,0.15,0.2,0.75,0.0,0.1,0.0,1.0,0.10526315789473684
969,969,15,5,0.4,0.3,0.1,0.5,0.1,0.2,0.6,0.8,0.6,0.22222222222222224,0.5,0.3,0.5,0.3157894736842105
970,970,1,5,0.38,0.2,0.1,0.3,0.05,0.1,0.7000000000000001,0.7000000000000001,0.6,0.0,0.3,0.05,0.4,0.10526315789473684
971,971,12,4,0.4959999999999999,0.75,0.75,0.7000000000000001,0.5,0.3,0.6,0.6,0.4,0.5555555555555556,0.4,0.4,0.65,0.21052631578947367
972,972,5,3,0.30000000000000004,0.3,0.0,0.3,0.5,0.4,0.5,0.4,0.5,0.0,0.4,0.3,0.5,0.2631578947368421
973,973,12,3,0.5740000000000002,0.6,0.85,0.45,0.2,0.3,0.5,0.55,0.4,0.4444444444444445,0.2,0.3,0.65,0.15789473684210525
974,974,15,4,0.5540000000000002,0.3,0.0,0.7000000000000001,0.2,0.6,0.5,0.5,0.5,0.0,0.4,0.1,0.4,0.3157894736842105
975,975,14,5,0.4660000000000001,0.1,0.0,0.15,0.1,0.15,0.8,0.8,0.7000000000000001,0.05555555555555556,0.4,0.1,0.6,0.10526315789473684
976,976,15,4,0.26,0.1,0.0,0.05,0.15,0.05,0.6,0.6,0.5,0.0,0.4,0.0,0.3,0.21052631578947367
977,977,12,3,0.4,0.35000000000000003,0.2,0.1,0.35000000000000003,0.2,0.3,0.2,0.4,0.05555555555555556,0.25,0.1,0.2,0.10526315789473684
978,978,12,5,0.624,0.85,0.9500000000000001,0.65,0.5,0.3,0.55,0.75,0.5,0.5555555555555556,0.5,0.6,0.2,0.3684210526315789
979,979,1,2,0.20000000000000007,0.2,0.0,0.4,0.3,0.4,0.5,0.5,0.55,0.11111111111111112,0.4,0.2,0.55,0.21052631578947367
980,980,6,3,0.20000000000000007,0.5,0.0,0.55,0.3,0.2,0.6,0.6,0.45,0.05555555555555556,0.5,0.3,0.5,0.2631578947368421
981,981,6,2,0.30000000000000004,0.5,0.0,0.55,0.1,0.25,0.6,0.6,0.6,0.0,0.5,0.25,0.6,0.3684210526315789
982,982,5,2,0.386,0.1,0.0,0.3,0.0,0.05,0.7000000000000001,0.7000000000000001,0.8,0.0,0.4,0.2,0.5,0.05263157894736842
983,983,15,4,0.20000000000000007,0.1,0.0,0.2,0.3,0.4,0.5,0.4,0.4,0.22222222222222224,0.4,0.1,0.5,0.631578947368421
984,984,6,3,0.26,0.3,0.0,0.5,0.2,0.1,0.6,0.55,0.5,0.0,0.3,0.3,0.6,0.631578947368421
985,985,15,5,0.5120000000000001,0.0,0.0,0.6,0.2,0.3,0.6,0.8,0.7000000000000001,0.0,0.1,0.2,1.0,0.21052631578947367
986,986,13,2,0.3400000000000001,0.2,0.0,0.6,0.0,0.1,0.6,0.5,0.4,0.0,0.5,0.0,0.4,0.0
987,987,1,3,0.20000000000000007,0.1,0.0,0.05,0.2,0.05,0.5,0.5,0.7000000000000001,0.11111111111111112,0.4,0.3,0.6,0.2631578947368421
988,988,15,5,0.26,0.1,0.0,0.25,0.15,0.15,0.4,0.45,0.35000000000000003,0.16666666666666669,0.1,0.55,0.85,0.21052631578947367
989,989,15,2,0.32000000000000006,0.1,0.0,0.5,0.3,0.2,0.5,0.6,0.5,0.0,0.6,0.4,0.5,0.42105263157894735
990,990,13,3,0.32000000000000006,0.15,0.0,0.9,0.4,0.1,0.4,0.4,0.45,0.05555555555555556,0.25,0.5,0.45,0.631578947368421
991,991,8,2,0.30000000000000004,0.6,0.0,0.65,0.5,0.1,0.8,0.8,0.7000000000000001,0.11111111111111112,0.6,0.0,0.4,0.3157894736842105
992,992,15,3,0.26,0.2,0.0,0.3,0.0,0.2,0.6,0.7000000000000001,0.6,0.0,0.6,0.1,0.4,0.10526315789473684
993,993,1,2,0.32000000000000006,0.15,0.1,0.2,0.0,0.4,0.5,0.5,0.35000000000000003,0.0,0.3,0.0,0.25,0.0
994,994,4,5,0.24,0.3,0.1,0.4,0.3,0.2,0.4,0.4,0.5,0.0,0.4,0.2,0.3,0.631578947368421
995,995,8,2,0.20000000000000007,0.05,0.0,0.3,0.1,0.15,0.25,0.4,0.6,0.0,0.3,0.0,0.35000000000000003,0.21052631578947367
996,996,5,4,0.30200000000000005,0.4,0.0,0.8,0.1,0.3,0.6,0.5,0.4,0.0,0.4,0.1,0.2,0.21052631578947367
997,997,7,4,0.20000000000000007,0.0,0.0,0.4,0.1,0.5,0.4,0.4,0.7000000000000001,0.0,0.5,0.0,0.3,0.3157894736842105
998,998,5,4,0.45000000000000007,0.0,0.0,0.4,0.0,0.3,0.4,0.6,0.4,0.0,0.4,0.0,0.1,0.0
999,999,15,4,0.38,0.3,0.0,0.4,0.2,0.2,0.3,0.3,0.7000000000000001,0.11111111111111112,0.4,0.4,0.6,0.631578947368421
1000,1000,15,5,0.40800000000000003,0.0,0.2,0.7000000000000001,0.2,0.5,0.8,0.8,0.6,0.0,0.4,0.5,0.9,0.631578947368421
1001,1001,5,5,0.586,0.3,0.0,0.4,0.1,0.0,0.7000000000000001,0.6,0.4,0.0,0.5,0.05,0.3,0.21052631578947367
1002,1002,15,4,0.602,0.0,0.0,0.6,0.3,0.1,0.3,0.7000000000000001,0.5,0.11111111111111112,0.4,0.5,0.5,0.5263157894736842
1003,1003,15,4,0.26,0.1,0.0,0.7000000000000001,0.4,0.4,0.4,0.5,0.7000000000000001,0.22222222222222224,0.4,0.4,0.7000000000000001,0.5263157894736842
1004,1004,5,3,0.4,0.15,0.0,0.3,0.2,0.1,0.8,0.8,0.7000000000000001,0.05555555555555556,0.4,0.15,0.4,0.0
1005,1005,13,3,0.30000000000000004,0.2,0.0,0.8,0.4,0.4,0.7000000000000001,0.5,0.4,0.0,0.4,0.1,0.2,0.3157894736842105
1006,1006,15,4,0.26,0.3,0.0,0.4,0.3,0.5,0.7000000000000001,0.6,0.4,0.33333333333333337,0.2,0.3,0.5,0.5263157894736842
1007,1007,0,3,0.30000000000000004,0.1,0.0,0.2,0.3,0.1,0.8,1.0,0.9,0.11111111111111112,0.7000000000000001,0.0,0.4,0.3157894736842105
1008,1008,15,4,0.2300000000000001,0.3,0.0,0.4,0.4,0.4,0.5,0.6,0.5,0.33333333333333337,0.5,0.6,0.7000000000000001,0.5263157894736842
1009,1009,15,3,0.32000000000000006,0.3,0.15,0.15,0.0,0.1,0.35000000000000003,0.35000000000000003,0.3,0.11111111111111112,0.45,0.0,0.4,0.10526315789473684
1010,1010,15,5,0.30000000000000004,0.3,0.1,0.75,0.2,0.6,0.65,0.4,0.8,0.16666666666666669,0.3,0.2,0.65,0.3157894736842105
1011,1011,15,3,0.32400000000000007,0.4,0.0,0.3,0.1,0.6,0.4,0.6,0.5,0.11111111111111112,0.5,0.3,0.4,0.42105263157894735
1012,1012,12,3,0.32000000000000006,0.0,0.2,0.3,0.4,0.7000000000000001,0.8,0.7000000000000001,0.7000000000000001,0.33333333333333337,0.9,0.3,0.2,0.3157894736842105
1013,1013,12,2,0.32000000000000006,0.5,0.7000000000000001,0.4,0.0,0.2,0.6,0.7000000000000001,0.8,0.7777777777777778,0.4,0.0,0.4,0.10526315789473684
1014,1014,5,4,0.41000000000000003,0.2,0.0,0.8,0.5,0.4,0.7000000000000001,0.8,0.4,0.11111111111111112,0.6,0.0,0.4,0.21052631578947367
1015,1015,20,2,0.25,0.0,0.0,0.1,0.7000000000000001,0.3,0.1,0.1,0.6,0.11111111111111112,0.4,0.1,0.2,0.10526315789473684
1016,1016,13,3,0.4,0.0,0.0,0.8,0.6,0.2,0.4,0.2,0.6,0.11111111111111112,0.6,0.1,0.6,0.42105263157894735
1017,1017,15,5,0.26,0.05,0.0,0.65,0.1,0.15,0.65,0.6,0.6,0.05555555555555556,0.4,0.35000000000000003,0.75,0.15789473684210525
1018,1018,5,2,0.31000000000000005,0.0,0.0,0.7000000000000001,0.4,0.2,0.3,0.3,0.8,0.22222222222222224,0.9,0.1,0.4,0.21052631578947367
1019,1019,15,4,0.28,0.6,0.5,0.7000000000000001,0.4,0.7000000000000001,0.8,0.8,0.8,0.16666666666666669,0.7000000000000001,0.5,0.8,0.5263157894736842
1020,1020,15,4,0.26,0.0,0.0,0.7000000000000001,0.4,0.2,0.8,0.9,0.9,0.11111111111111112,0.7000000000000001,0.2,0.9,0.631578947368421
1021,1021,15,4,0.26,0.0,0.0,0.5,0.2,0.3,0.8,0.8,0.7000000000000001,0.4444444444444445,0.6,0.5,0.8,0.5263157894736842
1022,1022,15,4,0.20000000000000007,0.3,0.0,0.8,0.1,0.2,0.9,0.9,0.7000000000000001,0.11111111111111112,0.6,0.1,0.6,0.5263157894736842
1023,1023,5,2,0.3500000000000001,0.5,0.0,0.6,0.3,0.4,0.7000000000000001,0.8,0.7000000000000001,0.22222222222222224,0.7000000000000001,0.2,0.5,0.5263157894736842
1024,1024,15,5,0.32000000000000006,0.2,0.0,0.6,0.2,0.4,0.55,0.55,0.75,0.11111111111111112,0.5,0.5,0.8,0.47368421052631576
1025,1025,12,5,0.5159999999999999,0.3,0.3,0.5,0.2,0.4,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.33333333333333337,0.4,0.4,0.8,0.42105263157894735
1026,1026,3,4,0.26,0.2,0.0,0.4,0.3,0.4,0.45,0.45,0.7000000000000001,0.22222222222222224,0.4,0.4,0.7000000000000001,0.10526315789473684
1027,1027,15,5,0.32000000000000006,0.0,0.0,0.2,0.0,0.15,0.7000000000000001,0.7000000000000001,0.75,0.05555555555555556,0.4,0.2,0.5,0.0
1028,1028,15,4,0.32000000000000006,0.15,0.0,0.25,0.0,0.2,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.11111111111111112,0.15,0.1,0.4,0.0
1029,1029,12,4,0.32599999999999996,0.8,0.6,0.1,0.2,0.25,0.4,0.6,0.7000000000000001,0.16666666666666669,0.2,0.15,0.3,0.10526315789473684
1030,1030,5,3,0.43600000000000005,0.2,0.0,0.7000000000000001,0.3,0.3,0.5,0.7000000000000001,0.7000000000000001,0.11111111111111112,0.8,0.2,0.4,0.5263157894736842
1031,1031,9,3,0.45400000000000007,0.9,0.5,0.3,0.7000000000000001,0.5,0.5,0.5,0.5,0.33333333333333337,0.6,0.2,0.6,0.7368421052631579
1032,1032,5,1,0.4,0.3,0.0,0.7000000000000001,0.4,0.3,0.6,0.7000000000000001,0.7000000000000001,0.22222222222222224,0.8,0.1,0.7000000000000001,0.7368421052631579
1033,1033,13,1,0.30000000000000004,0.0,0.0,0.9,0.5,0.5,0.7000000000000001,0.7000000000000001,0.6,0.11111111111111112,0.7000000000000001,0.2,0.6,0.631578947368421
1034,1034,13,4,0.624,0.15,0.0,0.4,0.05,0.15,0.8,0.75,0.7000000000000001,0.0,0.3,0.0,0.3,0.0
1035,1035,5,3,0.5320000000000001,0.2,0.0,0.9,0.4,0.5,0.7000000000000001,0.8,0.6,0.5555555555555556,0.9,0.0,0.6,0.0
1036,1036,13,3,0.4,0.3,0.0,0.8,0.0,0.0,0.45,0.4,0.3,0.0,0.6,0.0,0.15,0.0
1037,1037,5,4,0.30099999999999993,0.05,0.0,0.3,0.0,0.15,0.8,0.8,0.7000000000000001,0.0,0.4,0.2,0.5,0.0
1038,1038,4,4,0.31200000000000006,0.15,0.0,0.05,0.0,0.2,0.85,0.9,0.85,0.16666666666666669,0.4,0.0,0.4,0.10526315789473684
1039,1039,6,3,0.26,0.2,0.0,0.8,0.5,0.0,0.8,0.7000000000000001,0.4,0.22222222222222224,0.3,0.4,0.8,0.7368421052631579
1040,1040,5,2,0.24,0.2,0.0,0.55,0.2,0.15,0.3,0.25,0.5,0.0,0.5,0.45,0.6,0.21052631578947367
1041,1041,1,3,0.32000000000000006,0.15,0.0,0.0,0.0,0.1,0.85,0.8,0.85,0.05555555555555556,0.35000000000000003,0.0,0.25,0.0
1042,1042,0,4,0.26,0.0,0.0,0.2,0.0,0.05,0.7000000000000001,0.7000000000000001,0.75,0.0,0.35000000000000003,0.0,0.1,0.05263157894736842
1043,1043,15,5,0.26,0.0,0.0,0.7000000000000001,0.2,0.1,0.4,0.7000000000000001,0.6,0.22222222222222224,0.5,0.1,0.7000000000000001,0.21052631578947367
1044,1044,12,4,0.32000000000000006,0.3,0.7000000000000001,0.2,0.3,0.5,0.5,0.5,0.6,0.33333333333333337,0.8,0.2,0.6,0.5263157894736842
1045,1045,15,5,0.386,0.53,0.0,0.81,0.61,0.74,0.79,0.81,0.73,0.5111111111111112,0.7000000000000001,0.54,0.77,0.7157894736842105
1046,1046,15,4,0.43800000000000006,0.0,0.0,0.25,0.05,0.1,0.8,0.8,0.7000000000000001,0.0,0.2,0.0,0.3,0.05263157894736842
1047,1047,12,3,0.33599999999999997,0.3,0.25,0.0,0.0,0.0,0.7000000000000001,0.7000000000000001,0.8,0.0,0.2,0.0,0.25,0.10526315789473684
1048,1048,15,3,0.26,0.12,0.12,0.68,0.54,0.65,0.8300000000000001,0.85,0.81,0.6,0.78,0.35000000000000003,0.78,0.6210526315789473
1049,1049,0,4,0.30000000000000004,0.15,0.0,0.5,0.7000000000000001,0.3,0.65,0.65,0.4,0.11111111111111112,0.3,0.3,0.4,0.0
1050,1050,5,3,0.8019999999999999,0.0,0.0,0.4,0.0,0.15,0.8,0.8,0.65,0.05555555555555556,0.25,0.1,0.25,0.0
1051,1051,13,3,0.30000000000000004,0.0,0.0,0.35000000000000003,0.1,0.15,0.8,0.8,0.65,0.0,0.2,0.15,0.25,0.0
1052,1052,5,5,0.30000000000000004,0.05,0.0,0.3,0.05,0.0,0.65,0.65,0.65,0.0,0.2,0.05,0.15,0.05263157894736842
1053,1053,15,3,0.30000000000000004,0.2,0.0,0.4,0.3,0.4,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.4444444444444445,0.7000000000000001,0.4,0.7000000000000001,0.3157894736842105
1054,1054,18,4,0.30000000000000004,0.5,0.0,0.5,0.4,0.5,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.0,0.8,0.3,0.6,0.42105263157894735
1055,1055,4,3,0.32000000000000006,0.3,0.3,0.05,0.2,0.0,0.5,0.5,0.6,0.11111111111111112,0.1,0.05,0.2,0.15789473684210525
1056,1056,13,4,0.32799999999999996,0.15,0.0,0.3,0.2,0.1,0.75,0.75,0.6,0.0,0.1,0.0,0.1,0.10526315789473684
1057,1057,12,4,0.5279999999999999,0.45,0.4,0.05,0.2,0.1,0.6,0.6,0.5,0.11111111111111112,0.15,0.1,0.05,0.0
1058,1058,6,3,0.20000000000000007,0.2,0.0,0.5,0.3,0.2,0.5,0.5,0.7000000000000001,0.0,0.6,0.4,0.6,0.3157894736842105
1059,1059,0,3,0.4800000000000001,0.3,0.0,0.6,0.7000000000000001,0.2,0.5,0.5,0.5,0.11111111111111112,0.3,0.4,0.5,0.42105263157894735
1060,1060,0,3,0.44000000000000006,0.2,0.0,0.6,0.4,0.2,0.6,0.6,0.7000000000000001,0.11111111111111112,0.4,0.5,0.7000000000000001,0.21052631578947367
1061,1061,2,4,0.61,0.05,0.0,0.3,0.05,0.0,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.0,0.2,0.0,0.3,0.10526315789473684
1062,1062,5,2,0.41000000000000003,0.2,0.0,0.5,0.3,0.3,0.6,0.6,0.7000000000000001,0.11111111111111112,0.7000000000000001,0.3,0.6,0.0
1063,1063,5,4,0.43200000000000005,0.15,0.0,0.25,0.0,0.1,0.65,0.65,0.75,0.0,0.25,0.0,0.2,0.15789473684210525
1064,1064,12,3,0.26,0.2,0.2,0.4,0.4,0.3,0.6,0.6,0.7000000000000001,0.22222222222222224,0.4,0.5,0.7000000000000001,0.3157894736842105
1065,1065,5,3,0.4,0.0,0.0,0.65,0.0,0.0,0.6,0.6,0.8,0.0,0.2,0.0,0.25,0.0
1066,1066,1,5,0.4800000000000001,0.2,0.0,0.6,0.4,0.2,0.6,0.5,0.6,0.0,0.5,0.5,0.7000000000000001,0.3157894736842105
1067,1067,15,5,0.26,0.2,0.0,0.7000000000000001,0.3,0.3,0.7000000000000001,0.7000000000000001,0.8,0.0,0.6,0.3,0.7000000000000001,0.5263157894736842
1068,1068,12,4,0.32000000000000006,0.5,0.7000000000000001,0.5,0.7000000000000001,0.4,0.5,0.5,0.4,0.11111111111111112,0.3,0.4,0.2,0.0
1069,1069,15,5,0.20000000000000007,0.3,0.0,0.7000000000000001,0.4,0.2,0.7000000000000001,0.8,0.7000000000000001,0.22222222222222224,0.6,0.2,0.8,0.5263157894736842
1070,1070,2,3,0.31000000000000005,0.5,0.0,0.7000000000000001,0.3,0.2,0.6,0.6,0.7000000000000001,0.0,0.5,0.4,0.4,0.10526315789473684
1071,1071,1,2,0.20000000000000007,0.6,0.0,0.4,0.2,0.3,0.6,0.6,0.7000000000000001,0.0,0.7000000000000001,0.2,0.4,0.21052631578947367
1072,1072,15,2,0.36,0.2,0.0,0.4,0.5,0.5,0.6,0.6,0.5,0.0,0.6,0.7000000000000001,0.6,0.21052631578947367
1073,1073,12,4,0.5379999999999999,0.5,0.5,0.9,0.4,0.4,0.6,0.6,0.7000000000000001,0.4444444444444445,0.4,0.5,0.6,0.3157894736842105
1074,1074,12,5,0.26,0.6,0.5,0.6,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.8,0.7000000000000001,0.33333333333333337,0.7000000000000001,0.5,0.7000000000000001,0.631578947368421
1075,1075,15,4,0.32000000000000006,0.2,0.0,0.5,0.3,0.4,0.5,0.5,0.5,0.11111111111111112,0.3,0.4,0.8,0.631578947368421
